"ngrams","Freq"
"out the off the beaten aisle column over on food",9
"overturning a law that was passed by a strong majority",9
"plain dealer reviewers make at least two anonymous visits to",9
"police arrested a man for possession of a controlled substance",9
"reviewers make at least two anonymous visits to each restaurant",9
"spending billions of dollars just trying to catch one person",9
"step of overturning a law that was passed by a",9
"the 2300 block of madison avenue on a charge of",9
"the chargers is in complete shock and disbelief right now",9
"the off the beaten aisle column over on food network",9
"two anonymous visits to each restaurant and do not accept",9
"was arrested in the 2300 block of madison avenue on",9
"who spoke on condition of anonymity because he was not",9
"you can also download our cleveland indians app for android",9
"2010 investigation into the program by being untruthful to investigators",8
"a funny thing happened on the way to the forum",8
"an arizona home building and remodeling industry expert for 35",8
"an average of three jobs for a year and generates",8
"and earth spending billions of dollars just trying to catch",8
"and may be selected to run in the plain dealer",8
"animal protection league of new jersey and the bear education",8
"arizona home building and remodeling industry expert for 35 years",8
"arrested a man for possession of a controlled substance at",8
"average of three jobs for a year and generates about",8
"be dead or in jail by this time next year",8
"be selected to run in the plain dealer or sun",8
"bring a large saucepan of salted water to a boil",8
"businesses to shut down for not observing calls for a",8
"can see the light of a new day on the",8
"com and may be selected to run in the plain",8
"earth spending billions of dollars just trying to catch one",8
"either be dead or in jail by this time next",8
"force businesses to shut down for not observing calls for",8
"has a margin of error of plus or minus 4",8
"heaven and earth spending billions of dollars just trying to",8
"i want to apologize to the fans and my team",8
"is facing dozens of lawsuits brought by more than 1",8
"league of new jersey and the bear education and resource",8
"margin of error of plus or minus 4 percentage points",8
"may be selected to run in the plain dealer or",8
"nfl is facing dozens of lawsuits brought by more than",8
"of work but not looking for jobs aren't counted among",8
"protection league of new jersey and the bear education and",8
"see the light of a new day on the horizon",8
"selected to run in the plain dealer or sun news",8
"supreme court will not take what would be an unprecedented",8
"the animal protection league of new jersey and the bear",8
"the nfl is facing dozens of lawsuits brought by more",8
"the port authority of new york and new jersey to",8
"the supreme court will not take what would be an",8
"to force businesses to shut down for not observing calls",8
"was arrested on suspicion of driving under the influence of",8
"we can see the light of a new day on",8
"work but not looking for jobs aren't counted among the",8
"20 years in prison and a fine of up to",7
"a barrel in electronic trading on the new york mercantile",7
"a margin of error of plus or minus 4 percentage",7
"a quick look at items that appeared in the plain",7
"a voter's decision whether to go to the polls to",7
"a willowy and gorgeous single mom running a kennel with",7
"about their immigration status if there is reason to suspect",7
"actual sale price is not disclosed by the mls until",7
"after running afoul of local government officials for exposing forced",7
"afternoon singapore time in electronic trading on the new york",7
"and we will vigorously protect and pursue all options on",7
"and we'll highlight it as part of this new night",7
"are you better off than you were four years ago",7
"arrested on a bench warrant thursday in a case in",7
"asked to call the jersey city police tip line at",7
"at late afternoon singapore time in electronic trading on the",7
"but also that he knew about and participated in it",7
"condition of anonymity because they were not authorized to discuss",7
"confident that the supreme court will not take what would",7
"decision whether to go to the polls to cast a",7
"director of the port authority of new york and new",7
"disclosed by the mls until after the property closes escrow",7
"each home built creates an average of three jobs for",7
"eric lives his life epitomizes what we are looking for",7
"ethics laws by appointing his son as a special deputy",7
"executive director of the port authority of new york and",7
"finding him unconscious with a gunshot wound to the chest",7
"for his family's safety unless they are all spirited abroad",7
"girlfriend reported finding him unconscious with a gunshot wound to",7
"had a margin of sampling error of plus or minus",7
"have made it clear that punishment without evidence is not",7
"here's a quick look at items that appeared in the",7
"highlight it as part of this new night life feature",7
"his life epitomizes what we are looking for in buccaneer",7
"i'm confident that the supreme court will not take what",7
"in san bruno that killed eight people and destroyed 38",7
"influence a voter's decision whether to go to the polls",7
"is a willowy and gorgeous single mom running a kennel",7
"is asked to call the jersey city police tip line",7
"is not disclosed by the mls until after the property",7
"late afternoon singapore time in electronic trading on the new",7
"life epitomizes what we are looking for in buccaneer men",7
"lives his life epitomizes what we are looking for in",7
"made it clear that punishment without evidence is not fair",7
"moving heaven and earth spending billions of dollars just trying",7
"not disclosed by the mls until after the property closes",7
"of anonymity because they were not authorized to speak to",7
"of public health and the cancer institute of new jersey",7
"of state hillary rodham clinton and treasury secretary timothy geithner",7
"of the national association for the advancement of colored people",7
"off the tricky feat of juggling a large ensemble cast",7
"on a bench warrant thursday in a case in which",7
"people about their immigration status if there is reason to",7
"poll has a margin of error of plus or minus",7
"price is not disclosed by the mls until after the",7
"question people about their immigration status if there is reason",7
"quick look at items that appeared in the plain dealer",7
"reported finding him unconscious with a gunshot wound to the",7
"roger had mentioned to me that he had taken hgh",7
"running afoul of local government officials for exposing forced abortions",7
"sale price is not disclosed by the mls until after",7
"san bruno that killed eight people and destroyed 38 homes",7
"school of public health and the cancer institute of new",7
"secretary of state hillary rodham clinton and treasury secretary timothy",7
"sentence of life in prison without the possibility of parole",7
"showplace for medical technology on the northeast corner of st",7
"speaking on condition of anonymity because of the sensitivity of",7
"story showplace for medical technology on the northeast corner of",7
"that the supreme court will not take what would be",7
"the actual sale price is not disclosed by the mls",7
"the federal government and the port authority of new york",7
"the school of public health and the cancer institute of",7
"the way eric lives his life epitomizes what we are",7
"voter's decision whether to go to the polls to cast",7
"was arrested on a bench warrant thursday in a case",7
"was arrested on the charge of driving under the influence",7
"way eric lives his life epitomizes what we are looking",7
"we have made it clear that punishment without evidence is",7
"we will vigorously protect and pursue all options on their",7
"we'll highlight it as part of this new night life",7
"whether to go to the polls to cast a vote",7
"will either be dead or in jail by this time",7
"will vigorously protect and pursue all options on their behalf",7
"willowy and gorgeous single mom running a kennel with her",7
"000 former players who say the league didn't do enough",6
"a barrel at late afternoon singapore time in electronic trading",6
"a bench warrant thursday in a case in which he",6
"a bounty pool intended to pay out money for injuring",6
"a bounty pool or helped to create a bounty pool",6
"a corpse and tampering with evidence in the deaths of",6
"a country where a shrinking number of people do really",6
"a series of summer blockbusters that individually introduced iron man",6
"about two stocks fell for every one that rose on",6
"abusing a corpse and tampering with evidence in the deaths",6
"according to the federal centers for disease control and prevention",6
"advertising has nothing to do with selection for review or",6
"after a series of summer blockbusters that individually introduced iron",6
"although in the aftermath of the revelations about the saints",6
"and former players from various teams talked about that sort",6
"and inspiration to many ordinary chinese after running afoul of",6
"and never enticed any teammate to intentionally hurt another player",6
"and twitter with these twibbons or this facebook timeline photo",6
"any player and never enticed any teammate to intentionally hurt",6
"appropriate for the president to express to the american people",6
"are not yet in effect and may be subject to",6
"arrested on suspicion of driving under the influence of alcohol",6
"attempt to influence a voter's decision whether to go to",6
"barrel at late afternoon singapore time in electronic trading on",6
"be received at least 10 days before the publication date",6
"because he was not authorized to speak to the media",6
"bench warrant thursday in a case in which he was",6
"best rock performance by a duo or group with vocals",6
"bliss institute of applied politics at the university of akron",6
"bounty pool intended to pay out money for injuring other",6
"bounty pool or helped to create a bounty pool intended",6
"but i have to do what is best for my",6
"but not looking for jobs aren't counted among the unemployed",6
"but we must finish the job we started in afghanistan",6
"charge at the box office the first week of sales",6
"chinese after running afoul of local government officials for exposing",6
"compiled from staff reports and news services by steve schrader",6
"condition of anonymity because he was not authorized to release",6
"country where a shrinking number of people do really well",6
"create a bounty pool intended to pay out money for",6
"current and former players from various teams talked about that",6
"established not only the existence of the program at the",6
"facebook and twitter with these twibbons or this facebook timeline",6
"federal government and the port authority of new york and",6
"figure and inspiration to many ordinary chinese after running afoul",6
"first new model of passenger jet since the fall of",6
"former players from various teams talked about that sort of",6
"former players who say the league didn't do enough to",6
"found in and around his imperial avenue home in 2009",6
"four years in prison on what supporters said were fabricated",6
"from 19 percent in 2008 to 27 percent last year",6
"from 5 percent in 2008 to 9 percent last year",6
"from various teams talked about that sort of thing happening",6
"government and the port authority of new york and new",6
"graduated from basic military training at lackland air force base",6
"grew from 19 percent in 2008 to 27 percent last",6
"had an important role in taking out osama bin laden",6
"has a margin of error of plus or minus 2",6
"has nothing to do with selection for review or the",6
"have had to make some very difficult decisions this year",6
"have laws that are not yet in effect and may",6
"he got one of the worst shots in sports history",6
"he had an important role in taking out osama bin",6
"he was taken to robert wood johnson university hospital in",6
"helped to create a bounty pool intended to pay out",6
"highlighting one square each week to spotlight more culinary attractions",6
"hiring will be strong enough to lower the unemployment rate",6
"his hit on nashville forward matt halischuk in the coyotes'",6
"hit on nashville forward matt halischuk in the coyotes' 1",6
"hurt any player and never enticed any teammate to intentionally",6
"i have had to make some very difficult decisions this",6
"i have to do what is best for my children",6
"i never set out to intentionally hurt any player and",6
"i will either be dead or in jail by this",6
"inspiration to many ordinary chinese after running afoul of local",6
"intentionally hurt any player and never enticed any teammate to",6
"into a bounty pool or helped to create a bounty",6
"is one of the most important issues facing your generation",6
"is the percentage of teens smoking pot 20 or more",6
"it has a margin of error of plus or minus",6
"it or do nothing and allow it to become law",6
"jet since the fall of the soviet union two decades",6
"laws that are not yet in effect and may be",6
"lessen the status and human dignity of gays and lesbians",6
"many ordinary chinese after running afoul of local government officials",6
"marijuana grew from 19 percent in 2008 to 27 percent",6
"model of passenger jet since the fall of the soviet",6
"month usage of marijuana grew from 19 percent in 2008",6
"more than a decade under the dark cloud of war",6
"must be received at least 10 days before the publication",6
"never set out to intentionally hurt any player and never",6
"new model of passenger jet since the fall of the",6
"nhl has scheduled a hearing with phoenix defenseman rostislav klesla",6
"no service charge at the box office the first week",6
"not only the existence of the program at the saints",6
"not yet in effect and may be subject to referendums",6
"nothing to do with selection for review or the assessment",6
"of anonymity because they were not authorized to discuss the",6
"of marijuana grew from 19 percent in 2008 to 27",6
"of new jersey and the bear education and resource group",6
"of passenger jet since the fall of the soviet union",6
"of teens smoking pot 20 or more times a month",6
"of the rock and roll hall of fame and museum",6
"on facebook and twitter with these twibbons or this facebook",6
"on suspicion of driving under the influence of alcohol or",6
"or helped to create a bounty pool intended to pay",6
"ordinary chinese after running afoul of local government officials for",6
"other states have laws that are not yet in effect",6
"out to intentionally hurt any player and never enticed any",6
"participated in the program while a member of the saints",6
"passenger jet since the fall of the soviet union two",6
"percentage of teens smoking pot 20 or more times a",6
"player and never enticed any teammate to intentionally hurt another",6
"players from various teams talked about that sort of thing",6
"pool intended to pay out money for injuring other players",6
"pool or helped to create a bounty pool intended to",6
"publisher and chief oil analyst at oil price information service",6
"rate went from 5 percent in 2008 to 9 percent",6
"regarding his hit on nashville forward matt halischuk in the",6
"rights figure and inspiration to many ordinary chinese after running",6
"russia's first new model of passenger jet since the fall",6
"rutgers university and the university of medicine and dentistry of",6
"sentenced to life in prison without the possibility of parole",6
"served four years in prison on what supporters said were",6
"service charge at the box office the first week of",6
"set out to intentionally hurt any player and never enticed",6
"since the fall of the soviet union two decades ago",6
"spokesman for the port authority of new york and new",6
"states have laws that are not yet in effect and",6
"stephen henderson is editorial page editor for the free press",6
"submissions must be received at least 10 days before the",6
"suspended for the first five games of the 2011 season",6
"suspicion of driving under the influence of alcohol or drugs",6
"that are not yet in effect and may be subject",6
"that established not only the existence of the program at",6
"that he had an important role in taking out osama",6
"that rate went from 5 percent in 2008 to 9",6
"the nfl warns teams against such practices before each season",6
"the number of people seeking unemployment benefits fell last week",6
"the percentage of teens smoking pot 20 or more times",6
"the port authority of new york and new jersey and",6
"through more than a decade under the dark cloud of",6
"thursday in a case in which he was charged with",6
"to create a bounty pool intended to pay out money",6
"to influence a voter's decision whether to go to the",6
"to intentionally hurt any player and never enticed any teammate",6
"to lessen the status and human dignity of gays and",6
"to many ordinary chinese after running afoul of local government",6
"to question people about their immigration status if there is",6
"totally appropriate for the president to express to the american",6
"traveled through more than a decade under the dark cloud",6
"tried to force businesses to shut down for not observing",6
"two other states have laws that are not yet in",6
"university and the university of medicine and dentistry of new",6
"usage of marijuana grew from 19 percent in 2008 to",6
"various teams talked about that sort of thing happening frequently",6
"veto it or do nothing and allow it to become",6
"warrant thursday in a case in which he was charged",6
"we're highlighting one square each week to spotlight more culinary",6
"went from 5 percent in 2008 to 9 percent last",6
"were found in and around his imperial avenue home in",6
"where sunlight glistens off soaring new towers in downtown manhattan",6
"years in prison on what supporters said were fabricated charges",6
"000 reward for information leading to the arrest and conviction",5
"20 years behind us and the martin case before us",5
"300 block of west pontoon road on a charge of",5
"4 with a daily feature looking back at the highlights",5
"a building owned by the catholic archdiocese in san francisco",5
"a daily feature looking back at the highlights of previous",5
"a fit person to exercise the stewardship of a major",5
"a great run at me and it felt like with",5
"a look at some of the best in photographs sent",5
"a margin of sampling error of plus or minus 4",5
"a mismatch between the skills workers have and the skills",5
"a national medal of the arts in 1996 and in",5
"a photo you would like to be share with the",5
"a platform for butler to significantly improve its athletics programs",5
"a prompt and professional manner through the criminal justice system",5
"a shrinking number of people do really well while a",5
"a signed declaration to the league that established not only",5
"a third think the main reason is a mismatch between",5
"a weekly look at people and places in the national",5
"about a third think the main reason is a mismatch",5
"about two stocks rose for every one that fell on",5
"academy of academic success and imagine academy of cultural arts",5
"across the eurozone and breaking down barriers that countries have",5
"actively obstructed the league's 2010 investigation into the program by",5
"actively participated in the program while a member of the",5
"activity of fire and rescue companies within the county during",5
"afghans will be fully responsible for the security of their",5
"afoul of local government officials for exposing forced abortions carried",5
"after finding a photo of her on a battlefield in",5
"after the food conglomerate reported profits that beat analysts' expectations",5
"all activity of fire and rescue companies within the county",5
"allowed to start a new life in a university town",5
"also never put any money into a bounty pool or",5
"american people the view that he has that he had",5
"an incentive for insurers to seek lower premium increases than",5
"and be allowed to start a new life in a",5
"and breaking down barriers that countries have created to protect",5
"and cartridges said late wednesday that its earnings for the",5
"and gorgeous single mom running a kennel with her speaks",5
"and has a sampling error margin of plus or minus",5
"and i think i showed myself a good bit out",5
"and is confident that it will be handled in a",5
"and lower weaker results from its ethanol and oilseeds businesses",5
"and producing a scene or two of real sexual heat",5
"and roll hall of fame induction ceremony comes home to",5
"and spurred a debate about race and the laws of",5
"and the executive will have power to introduce and veto",5
"and their representatives and we will vigorously protect and pursue",5
"and we will run it in print and post it",5
"anonymity because he was not authorized to release the information",5
"anonymity because he was not authorized to speak to the",5
"anonymous visits to each restaurant and do not accept compli",5
"any detailed or specific evidence from the league of these",5
"any money into a bounty pool or helped to create",5
"april 4 with a daily feature looking back at the",5
"are experiencing deep political divisions in our society right now",5
"are fortunate enough to have a job are working harder",5
"are others who have said one thing and now suggest",5
"are proud of the role the horizon league played in",5
"arizona republic critics review dozens of restaurants all over the",5
"arrested in the 300 block of west pontoon road on",5
"ask everyone to stop what they're doing and send their",5
"assigned to the william beaumont army medical center in el",5
"associates will answer questions and demonstrate common features such as",5
"at a faster rate to prevent consumption growth from slowing",5
"at cardinal glennon children's medical center and is a professor",5
"at me and it felt like with five or six",5
"at some of the best in photographs sent to the",5
"at the center of a diplomatic tussle between washington and",5
"at the end of the story or go our facebook",5
"at the expense of creditors and hundreds of thousands of",5
"at the port authority of new york and new jersey",5
"at which point it is likely to be declared the",5
"athletics programs and achieve the highest level of national competitiveness",5
"awarded sendak a national medal of the arts in 1996",5
"aware of this incident and is confident that it will",5
"away from earlier calls to block the golden gate bridge",5
"backed away from earlier calls to block the golden gate",5
"barriers that countries have created to protect their own industries",5
"basic military training at lackland air force base in san",5
"bcs executive director bill hancock said after the 11 conference",5
"be allowed to start a new life in a university",5
"be handled in a prompt and professional manner through the",5
"be sure to include your name and phone number with",5
"because it watches less television and is harder to reach",5
"because of its sophistication and its similarity to the christmas",5
"been made to help him have the future that he",5
"between the skills workers have and the skills employers need",5
"bill clinton awarded sendak a national medal of the arts",5
"billion from the port authority of new york and new",5
"bit into his glasses to break them and tried to",5
"block of west pontoon road on a charge of retail",5
"bob wilmott is chief of pediatrics at cardinal glennon children's",5
"body was found in the abandoned vehicle miles away after",5
"branch of the national association for the advancement of colored",5
"break them and tried to use a shard to scratch",5
"breaking down barriers that countries have created to protect their",5
"brits who build clay models and painstakingly animate them into",5
"butler to significantly improve its athletics programs and achieve the",5
"by holding his revelations in reserve and producing a scene",5
"cardinal glennon children's medical center and is a professor of",5
"carry possible penalties of more than 20 years in prison",5
"cartridges said late wednesday that its earnings for the fiscal",5
"center and is a professor of pediatric medicine at st",5
"center to receive reports on all activity of fire and",5
"charged with two counts each of invasion of privacy for",5
"charges and lower weaker results from its ethanol and oilseeds",5
"charges carry possible penalties of more than 20 years in",5
"chief financial officer of the uaw retiree medical benefits trust",5
"chief frank mccoy said seau's girlfriend reported finding him unconscious",5
"chief of pediatrics at cardinal glennon children's medical center and",5
"children's medical center and is a professor of pediatric medicine",5
"clinton awarded sendak a national medal of the arts in",5
"coffee machines and cartridges said late wednesday that its earnings",5
"com and we will run it in print and post",5
"condition of anonymity because he was not authorized to speak",5
"condition of anonymity because they were not authorized to talk",5
"conduct detrimental to the nfl as a result of their",5
"confident that it will be handled in a prompt and",5
"contacted the salem county fire radio control center to receive",5
"control center to receive reports on all activity of fire",5
"counting down the days to april 4 with a daily",5
"county fire radio control center to receive reports on all",5
"crime stoppers is offering a cash reward of up to",5
"cup coffee machines and cartridges said late wednesday that its",5
"daily feature looking back at the highlights of previous inductions",5
"davidson motorcycle lost in last year's tsunami has washed up",5
"day thanks to funding from the scientific and cultural facilities",5
"days to april 4 with a daily feature looking back",5
"declaration to the league that established not only the existence",5
"detailed or specific evidence from the league of these specific",5
"detrimental to the nfl as a result of their leadership",5
"director of americans united for separation of church and state",5
"does not commit the united states to any specific troop",5
"down after finding a photo of her on a battlefield",5
"down barriers that countries have created to protect their own",5
"down the days to april 4 with a daily feature",5
"each got 10 nominations as the tony committee spread the",5
"earnings for the fiscal year ending in september will be",5
"easier for workers to find jobs across the eurozone and",5
"edwards has pleaded not guilty to six criminal counts related",5
"effect on premiums has likely produced more savings for consumers",5
"end of the story or go our facebook page at",5
"ending in september will be far below its previous forecast",5
"enough to have a job are working harder for less",5
"ernie made a great run at me and it felt",5
"eurozone and breaking down barriers that countries have created to",5
"everyone to stop what they're doing and send their prayers",5
"executive will have power to introduce and veto ordinances and",5
"expected to reach its full height for at least another",5
"express to the american people the view that he has",5
"family and be allowed to start a new life in",5
"find jobs across the eurozone and breaking down barriers that",5
"finding a photo of her on a battlefield in iraq",5
"finish the job we started in afghanistan and end this",5
"fire radio control center to receive reports on all activity",5
"fiscal year ending in september will be far below its",5
"fit person to exercise the stewardship of a major international",5
"five stocks rose for every one that fell on the",5
"for butler to significantly improve its athletics programs and achieve",5
"for insurers to seek lower premium increases than they would",5
"for me personally to go ahead and affirm that same",5
"for the first five games of the 2011 season for",5
"for the fiscal year ending in september will be far",5
"for the president to express to the american people the",5
"for workers to find jobs across the eurozone and breaking",5
"fortunate enough to have a job are working harder for",5
"frank mccoy said seau's girlfriend reported finding him unconscious with",5
"free day thanks to funding from the scientific and cultural",5
"from basic military training at lackland air force base in",5
"gesture is the least we could do to recognize his",5
"glasses to break them and tried to use a shard",5
"glennon children's medical center and is a professor of pediatric",5
"go to the polls to cast a vote through the",5
"got 10 nominations as the tony committee spread the wealth",5
"government officials for exposing forced abortions carried out as part",5
"great run at me and it felt like with five",5
"grow at a faster rate to prevent consumption growth from",5
"handled in a prompt and professional manner through the criminal",5
"has been made to help him have the future that",5
"has likely produced more savings for consumers and employers than",5
"has said he suffered from depression and dementia after taking",5
"has still not received any detailed or specific evidence from",5
"has that he had an important role in taking out",5
"have a photo you would like to be share with",5
"have created a path to citizenship for young illegal immigrants",5
"have said one thing and now suggest they'd do something",5
"have seen hopes and dreams diminished by false promises and",5
"have spoken with our players and their representatives and we",5
"have traveled through more than a decade under the dark",5
"he has that he had an important role in taking",5
"he suffered from depression and dementia after taking years of",5
"her down after finding a photo of her on a",5
"him unconscious with a gunshot wound to the chest and",5
"his body was found in the abandoned vehicle miles away",5
"his family and be allowed to start a new life",5
"his glasses to break them and tried to use a",5
"his revelations in reserve and producing a scene or two",5
"his wife has said he suffered from depression and dementia",5
"holding his revelations in reserve and producing a scene or",5
"home to cleveland for the first time in a decade",5
"hopes and dreams diminished by false promises and weak leadership",5
"horizon league played in providing a platform for butler to",5
"i also never put any money into a bounty pool",5
"i had this feeling i could hear half of america",5
"i think i showed myself a good bit out there",5
"if there are others who have said one thing and",5
"if there's reason to suspect they're in the country illegally",5
"if they are identical to marriage other than by name",5
"imagine academy of academic success and imagine academy of cultural",5
"immigration law makes it a state crime to be in",5
"important for me personally to go ahead and affirm that",5
"improve its athletics programs and achieve the highest level of",5
"in a case in which he was charged with driving",5
"in a prompt and professional manner through the criminal justice",5
"in last year's tsunami has washed up on a canadian",5
"in new york demanded an end to income inequality and",5
"in providing a platform for butler to significantly improve its",5
"in reserve and producing a scene or two of real",5
"in september will be far below its previous forecast and",5
"in the 300 block of west pontoon road on a",5
"in the head as he lay behind a front seat",5
"in the journal proceedings of the national academy of sciences",5
"incentive for insurers to seek lower premium increases than they",5
"incident and is confident that it will be handled in",5
"incomes will need to grow at a faster rate to",5
"influence or attempt to influence a voter's decision whether to",5
"insurers to seek lower premium increases than they would have",5
"into his glasses to break them and tried to use",5
"into that battlefield and chop their heads off in november",5
"involved in the project said they were simultaneously thrilled and",5
"is a choice between mitt romney and the most radical",5
"is a mismatch between the skills workers have and the",5
"is aware of this incident and is confident that it",5
"is chief of pediatrics at cardinal glennon children's medical center",5
"is confident that it will be handled in a prompt",5
"is important for me personally to go ahead and affirm",5
"is likely to be declared the tallest building in the",5
"is not a choice between mitt romney and ronald reagan",5
"is the host of the rosie on the house radio",5
"is the least we could do to recognize his character",5
"isn't expected to reach its full height for at least",5
"it easier for workers to find jobs across the eurozone",5
"it is important for me personally to go ahead and",5
"it is likely to be declared the tallest building in",5
"it isn't expected to reach its full height for at",5
"it usually takes one to three months for employers to",5
"it will be handled in a prompt and professional manner",5
"it's totally appropriate for the president to express to the",5
"its athletics programs and achieve the highest level of national",5
"its earnings for the fiscal year ending in september will",5
"its highest level since the euro was launched in 1999",5
"jersey mother accused of causing skin burns to her young",5
"job growth slumped in april for a second straight month",5
"job we started in afghanistan and end this war responsibly",5
"jobs across the eurozone and breaking down barriers that countries",5
"just not on the same scale as was found in",5
"last year's tsunami has washed up on a canadian island",5
"late wednesday that its earnings for the fiscal year ending",5
"league played in providing a platform for butler to significantly",5
"league's 2010 investigation into the program by being untruthful to",5
"like to be share with the paper and your community",5
"likely produced more savings for consumers and employers than the",5
"local government officials for exposing forced abortions carried out as",5
"look at some of the best in photographs sent to",5
"lost in last year's tsunami has washed up on a",5
"lost to the new york giants in the super bowl",5
"machines and cartridges said late wednesday that its earnings for",5
"made a great run at me and it felt like",5
"made to help him have the future that he wants",5
"main reason is a mismatch between the skills workers have",5
"making it easier for workers to find jobs across the",5
"making these commitments a reality is the next crucial task",5
"many of those who are fortunate enough to have a",5
