"ngrams","Freq"
"it was all i could do",24
"it was just a matter of",24
"it would be nice to have",24
"know what to do with myself",24
"might have something to do with",24
"not the end of the world",24
"of capitalism with the supreme flavor",24
"of what it means to be",24
"over the last couple of weeks",24
"the good news is that the",24
"the supreme flavor and spirit of",24
"the winner will be announced on",24
"thought it would be a great",24
"to be on the safe side",24
"to figure out a way to",24
"truth of the matter is that",24
"uninterrupted open highest form of capitalism",24
"whether you like it or not",24
"with the supreme flavor and spirit",24
"would love to hear from you",24
"a little goes a long way",23
"all the way up to the",23
"am not a big fan of",23
"and i am so excited to",23
"and then all of a sudden",23
"at the same time as the",23
"at the top of the list",23
"back in the swing of things",23
"basic program of liberal education for",23
"could be further from the truth",23
"court of justice of the european",23
"enter as many times as you",23
"have come to the conclusion that",23
"i had to go to the",23
"i have a confession to make",23
"i have no idea what it",23
"i have to say i am",23
"i may not be able to",23
"i may or may not have",23
"i mentioned in my last post",23
"i will be the first to",23
"i would like to think that",23
"i would love to hear from",23
"if for no other reason than",23
"in order to be able to",23
"in the middle of the road",23
"it is a good idea to",23
"it is important to note that",23
"it was so much fun to",23
"no doubt in my mind that",23
"of justice of the european union",23
"one of my favorite parts of",23
"out of the corner of my",23
"program of liberal education for adults",23
"that there are a lot of",23
"the end of the day i",23
"the other side of the room",23
"this is the time of year",23
"to be a part of a",23
"to get out of the house",23
"to make a long story short",23
"was the right thing to do",23
"way to do this is to",23
"would love to be able to",23
"you so much for stopping by",23
"asked me if i wanted to",22
"at the end of it all",22
"at the far end of the",22
"be in with a chance of",22
"could go on and on about",22
"figure out what to do with",22
"had something to do with it",22
"has been a long time since",22
"has been a while since i",22
"here are some of my favorite",22
"i am not a big fan",22
"i am not the only one",22
"i am so looking forward to",22
"i can't wait to show you",22
"i could get my hands on",22
"i had no idea what to",22
"i have to say i was",22
"i hope you have a wonderful",22
"i knew it was going to",22
"in every sense of the word",22
"in the not too distant future",22
"in with a chance of winning",22
"is no doubt in my mind",22
"is one of the reasons why",22
"it had nothing to do with",22
"it should come as no surprise",22
"it's been a long time since",22
"know what to do with it",22
"on the way back to the",22
"over the past couple of weeks",22
"see what you come up with",22
"so i decided to make a",22
"still have a long way to",22
"t even get me started on",22
"thank you so much for all",22
"that have nothing to do with",22
"the benefit of the doubt and",22
"the bowl of an electric mixer",22
"the good news is that i",22
"the last thing i want to",22
"the map of iowa state fairgrounds",22
"the more i think about it",22
"there is no doubt in my",22
"this is the first time that",22
"to each and every one of",22
"to figure out how to get",22
"to let you know that i",22
"we had a lot of fun",22
"what do you do when you",22
"you for taking the time to",22
"a little over a year ago",21
"all i could think about was",21
"at the end of a long",21
"at the end of last year",21
"but i have to say that",21
"but this is the first time",21
"chance to not get knocked back",21
"don't even get me started on",21
"every once in a while i",21
"for an extended period of time",21
"hope you are having a great",21
"i can get my hands on",21
"i can tell you that i",21
"i had a bit of a",21
"i remember the first time i",21
"i would love to hear what",21
"if you don't have a blog",21
"if you want to be a",21
"if you would like to see",21
"in the bowl of a stand",21
"in the car on the way",21
"in the eye of the beholder",21
"is one of the reasons i",21
"judge a book by its cover",21
"just the tip of the iceberg",21
"like to take this opportunity to",21
"mixer fitted with the paddle attachment",21
"on the far side of the",21
"on the right hand side of",21
"one of the great things about",21
"since i was a little girl",21
"smack dab in the middle of",21
"so of course i had to",21
"that this was going to be",21
"the beginning of the end of",21
"the free game online paintball play",21
"there are people out there who",21
"to see what you come up",21
"to the best of my ability",21
"to top ch of ch 3",21
"today we are looking at acts",21
"wanted to share it with you",21
"we are in the process of",21
"we were on our way to",21
"a day in the life of",20
"a picture is worth a thousand",20
"about a year and a half",20
"all i have to say is",20
"and i fell in love with",20
"and not in a good way",20
"by the end of this year",20
"even go so far as to",20
"feel free to leave a comment",20
"for those of us who are",20
"for those of you who know",20
"have nothing to do with the",20
"i am so happy to be",20
"i am so happy to have",20
"i can't remember the last time",20
"i feel like i have to",20
"i fell in love with this",20
"i felt like i was in",20
"i find it hard to believe",20
"i forgot to take a picture",20
"i had no idea how to",20
"i have a soft spot for",20
"i hope you had a wonderful",20
"i hope you have a great",20
"i knew that i wanted to",20
"i still have a lot of",20
"i thought i would share a",20
"i want to go back to",20
"i wish i could say that",20
"if you are going to be",20
"in my neck of the woods",20
"in the bowl of an electric",20
"is the right thing to do",20
"it has to do with the",20
"knew it was going to be",20
"me know if you have any",20
"not to be confused with the",20
"of the corner of my eye",20
"on the edge of my seat",20
"out in the middle of the",20
"picture is worth a thousand words",20
"please let me know if you",20
"preheat the oven to 350 degrees",20
"so i thought i would share",20
"so if you would like to",20
"thank you for taking the time",20
"thank you from the bottom of",20
"the constitution of the united states",20
"the end of the day we",20
"the first day of the week",20
"the middle of the night to",20
"the more i thought about it",20
"the other side of the road",20
"the people of the united states",20
"the point of view of the",20
"there are so many things i",20
"this has nothing to do with",20
"this is the first time i've",20
"to make the world a better",20
"took me a long time to",20
"what i wanted to do with",20
"when i woke up this morning",20
"whether we like it or not",20
"working with the cast and crew",20
"would be a great way to",20
"a couple of weeks ago and",19
"a hell of a lot of",19
"a lot of people in the",19
"a lot of time in the",19
"a lot to do with the",19
"all i can think about is",19
"all the way back to the",19
"all the way down to the",19
"and it was one of the",19
"and so on and so on",19
"and the best part is that",19
"are a few of my favorite",19
"as some of you may know",19
"but it seems to me that",19
"but you know what i mean",19
"came up with the idea of",19
"church of jesus christ of latter",19
"d love to hear from you",19
"damage received from the enemies by",19
"for a couple of days and",19
"for lack of a better term",19
"for the first time this year",19
"for the life of me i",19
"for the rest of our lives",19
"for the rest of the evening",19
"for the rest of the night",19
"from the rest of the world",19
"has been one of the most",19
"i don't even know where to",19
"i don't have a lot of",19
"i don't know about you but",19
"i don't know if it was",19
"i have come to the conclusion",19
"i have no idea how to",19
"i have no idea what i",19
"i have no idea what to",19
"i think we can all agree",19
"i was going to have a",19
"i was in the middle of",19
"i was the only one who",19
"i was trying to figure out",19
"i will not be able to",19
"i would love to be able",19
"i'd love to hear from you",19
"if you do not have a",19
"if you want to know what",19
"in the name of jesus christ",19
"in the next couple of weeks",19
"in the next week or so",19
"in the right place at the",19
"in the united states of america",19
"in this part of the world",19
"is due to the fact that",19
"is probably one of the most",19
"it is hard to believe that",19
"it took me a long time",19
"it was a lot of work",19
"it was the right thing to",19
"it would be interesting to see",19
"know how hard it is to",19
"let us know what you think",19
"m not the only one who",19
"need to find a way to",19
"no matter how hard you try",19
"of the rest of the world",19
"on the back of my neck",19
"one of the best ways to",19
"out of bed in the morning",19
"over the course of the next",19
"over the next couple of days",19
"reduces the damage received from the",19
"s only a matter of time",19
"so much for stopping by and",19
"that i will be able to",19
"the damage received from the enemies",19
"the right hand side of the",19
"there is going to be a",19
"there is something to be said",19
"to take a picture of the",19
"to the ends of the earth",19
"took me a while to get",19
"we can't wait to see what",19
"will be the first to admit",19
"you all so much for your",19
"a comment and let me know",18
"a couple of years ago i",18
"a toothpick inserted in the center",18
"all i need to do is",18
"and fell in love with the",18
"and it was so much fun",18
"and on and on and on",18
"and the list goes on and",18
"and this is what i came",18
"as much as i love the",18
"at the end of the show",18
"at this time of the year",18
"before i knew it i was",18
"but i have to admit that",18
"but it turned out to be",18
"can only be described as a",18
"do is leave a comment on",18
"down to the bottom of the",18
"for lack of a better word",18
"for the better part of a",18
"for the first time in months",18
"for the rest of her life",18
"free and open to the public",18
"go out of my way to",18
"going to be a lot of",18
"had no idea what to expect",18
"harry potter and the deathly hallows",18
"has more to do with the",18
"have a lot of time to",18
"here is what i came up",18
"hope you have a wonderful day",18
"i am looking forward to the",18
"i can't wait to see how",18
"i have never been able to",18
"i hope everyone is having a",18
"i hope you are all well",18
"i need to get back to",18
"i spent the rest of the",18
"i thought this would be a",18
"i was lucky enough to have",18
"i will never be able to",18
"i would have liked to see",18
"i would have loved to have",18
"i would have to say that",18
"i've been doing a lot of",18
"if you want to make a",18
"in a short amount of time",18
"in the middle of the street",18
"is available in paper form at",18
"is one of my all time",18
"it dawned on me that i",18
"it is a great way to",18
"it is important to remember that",18
"it is interesting to note that",18
"it is safe to say that",18
"it occurred to me that i",18
"it took me so long to",18
"it was love at first sight",18
"it was one of the first",18
"it's that time of year again",18
"itself part of a series for",18
"just a matter of time before",18
"let me give you an example",18
"like working with the cast and",18
"near and dear to my heart",18
"no matter how hard i try",18
"of a series for different audiences",18
"on and on on and on",18
"one of the highlights of the",18
"out in the middle of nowhere",18
"over the next week or so",18
"over the past couple of years",18
"over the past year or so",18
"part of a series for different",18
"scrape down the sides of the",18
"so be sure to check back",18
"so excited to be able to",18
"take a look at some of",18
"tell you how many times i",18
"thank you for stopping by and",18
"thank you to everyone who entered",18
"that you will be able to",18
"the other end of the spectrum",18
"the time we got to the",18
"there are a few things that",18
"there are so many things that",18
"this is a bit of a",18
"to get out of the way",18
"to get to know each other",18
"to say a big thank you",18
"we are going to have a",18
"what are we going to do",18
"what i am going to do",18
"what it was like to be",18
"will be interesting to see what",18
"with the cast and crew on",18
"would love to hear your thoughts",18
"you to all of you who",18
"a series of excerpts from our",17
"a stand mixer fitted with the",17
"and i have to admit that",17
"and it turned out to be",17
"and on on and on on",17
"and to top it all off",17
"as far as i can remember",17
"as far as i was concerned",17
"as in the case of the",17
"at the end of the film",17
"attacks up to 6 enemies 3",17
"by any stretch of the imagination",17
"by the power of the holy",17
"darkness on the enemy and lower",17
"everything you need to know about",17
"for a couple of years now",17
"for a year and a half",17
"give credit where credit is due",17
"give you an idea of what",17
"had a lot of fun with",17
"had something to do with the",17
"has absolutely nothing to do with",17
"have a lot of work to",17
"have had something to do with",17
"have no idea what it is",17
"have spent a lot of time",17
"have to find a way to",17
"heat the olive oil in a",17
"here's what i came up with",17
"hit the nail on the head",17
"hope you all are having a",17
"i am a firm believer in",17
"i am going to try and",17
"i am not sure if it",17
"i am one of those people",17
"i am so excited to have",17
"i can tell you is that",17
"i can't tell you how many",17
"i can't wait to see the",17
"i had no choice but to",17
"i hope everyone had a great",17
"i hope you are all having",17
"i know what you are thinking",17
"i love this time of year",17
"i said i was going to",17
"i think a lot of people",17
"i want to thank all of",17
"i was going to be a",17
"i was more than happy to",17
"i wish i could say i",17
"i would like to tell you",17
"if there is one thing i",17
"if you have any questions or",17
"if you want to know more",17
"in a series of excerpts from",17
"in the early days of the",17
"in the last couple of weeks",17
"in the right frame of mind",17
"inflict darkness on the enemy and",17
"is one of the most popular",17
"it got to the point where",17
"it is one of my favorite",17
"let me know so i can",17
"may have something to do with",17
"may or may not have been",17
"most wonderful time of the year",17
"on both sides of the atlantic",17
"on on and on on and",17
"on the enemy and lower it",17
"one of the best parts of",17
"over the next couple of weeks",17
"rock and roll hall of fame",17
"say a big thank you to",17
"series of excerpts from our book",17
"should come as no surprise that",17
"so what are you waiting for",17
"spend a great deal of time",17
"spent a lot of time with",17
"t remember the last time i",17
"that at the end of the",17
"that may or may not be",17
"that there are people out there",17
"the church of jesus christ of",17
"the city kansas news station television",17
"the fact that i am not",17
"the moral of the story is",17
"there is so much to do",17
"these are just some of the",17
"think of a better way to",17
"thought it would be interesting to",17
"to get in the way of",17
"to get the most out of",17
"to inflict darkness on the enemy",17
"to make the most of it",17
"to make the most of the",17
"to see if i could find",17
"to the best of my knowledge",17
"too much of a good thing",17
"trying to come up with a",17
"until a toothpick inserted in the",17
"up to 6 enemies 3 times",17
"valley of the shadow of death",17
"want to thank all of you",17
"we made our way to the",17
"we spend a lot of time",17
"what all the fuss is about",17
"what do you want me to",17
"what does it mean to be",17
"when all was said and done",17
"when i was a kid i",17
"who we are and what we",17
"with salt and pepper to taste",17
"would not have been able to",17
"you can read all about it",17
"you have to be able to",17
"you may or may not know",17
"a couple of years ago and",16
"a huge thank you to all",16
"about what it means to be",16
"an electric mixer fitted with the",16
"and this is one of the",16
"and will continue to do so",16
"as soon as i saw the",16
"at first i thought it was",16
"at some point in the future",16
"at the beginning of this post",16
"at the end of the evening",16
"at the right hand of god",16
"at the top of his lungs",16
"but i am not going to",16
"department of health and human services",16
"find it hard to believe that",16
"for a long period of time",16
"for me to be able to",16
"for those of you who do",16
"forgot to take a picture of",16
"have to say that i am",16
"here are just a few of",16
"hope you all had a lovely",16
"i am going to have a",16
"i am having a hard time",16
"i am in love with this",16
"i decided that i wanted to",16
"i don't know if i can",16
"i forgive myself that i haven",16
"i have been thinking a lot",16
"i have had the pleasure of",16
"i have no idea where i",16
"i know a lot of you",16
"i thought i would share some",16
"i thought i would share with",16
"i wake up in the morning",16
"i was born and raised in",16
"i will leave you with a",16
"i woke up this morning and",16
"i would like to say that",16
"if you want to see the",16
"in a large skillet over medium",16
"in an airtight container in the",16
"in the rest of the world",16
"is a thing of the past",16
"it as much as i did",16
"it has to be said that",16
"it is also one of the",16
"it is for this reason that",16
"it might be a good idea",16
"it was hard for me to",16
"just have to wait and see",16
"just the way i like it",16
"know what it feels like to",16
"let me tell you a little",16
"love you with all my heart",16
"most of the rest of the",16
"need to figure out how to",16
"not sure how i feel about",16
"not the least of which is",16
"on a life of its own",16
"once upon a time there was",16
"one of the best in the",16
"over the last couple of years",16
"people from all walks of life",16
"robyn's fetish digital stamps and more",16
"s been a long time since",16
"s website by click on the",16
"so far as to say that",16
"so much for stopping by today",16
"spent a lot of time in",16
"thank you so much to everyone",16
"thank you to everyone who has",16
"the basic program of liberal education",16
"the best thing to do is",16
"the city kansas missouri news televison",16
"the early hours of the morning",16
"the first book in the series",16
"the first thing that comes to",16
"the last time i was in",16
"the light at the end of",16
"the middle east and north africa",16
"the other end of the phone",16
"the reason for this is that",16
"the rest of the design team",16
"there have been a number of",16
"there is no doubt that the",16
"there is not a lot of",16
"there is so much more to",16
"there was nothing i could do",16
"this is not going to be",16
"this post is going to be",16
"thought i would share with you",16
"to err on the side of",16
"to find out more about the",16
"to share with you some of",16
"to terms with the fact that",16
"to the side of the road",16
"ve been thinking a lot about",16
"wait to see what you come",16
"wait to see what you create",16
"wake up in the middle of",16
"was going to be able to",16
"we are in the midst of",16
"website by click on the link",16
"what are some of your favorite",16
"winner will be chosen by random",16
"would be a good place to",16
"would love to see what you",16
"you don't have to be a",16
"you might not be able to",16
"a big thank you to all",15
"a big thank you to everyone",15
"a difference in the lives of",15
"a good idea at the time",15
"a great way to use up",15
"a matter of time before the",15
"a small price to pay for",15
"add to that the fact that",15
"all the way to the end",15
"an hour and a half to",15
"and decided to give it a",15
"and i am so proud of",15
"and i am waiting for the",15
"and it seems to me that",15
"and there were a lot of",15
"and we had a great time",15
"are some of the things that",15
"as much as i would have",15
"as much or as little as",15
"as well as some of the",15
"as you can tell from the",15
"at the bottom of the post",15
"at the end of the post",15
"at the very end of the",15
"be sure to leave a comment",15
"been spending a lot of time",15
"bowl of a stand mixer fitted",15
"but at the same time it",15
"but by the end of the",15
"but every once in a while",15
"but i can tell you that",15
"but that will have to wait",15
"but the good news is that",15
"by the end of the summer",15
"come to the conclusion that i",15
"do not have the right to",15
"do what needs to be done",15
"does that have to do with",15
"don't forget to check out the",15
"don't know what it is about",15
"excited to be a part of",15
"for taking the time out to",15
"for the first time since i",15
"for the last couple of weeks",15
"for the last couple of years",15
"for the past couple of weeks",15
"from the face of the earth",15
"get to the end of the",15
"getting back into the swing of",15
"going to be one of those",15
"got to the point where i",15
"had no idea what to do",15
"happy with how it turned out",15
"have to figure out how to",15
"have to go back to the",15
"have to have a blog to",15
"he went on to say that",15
"here are a few pictures of",15
"here are some of the things",15
"here is the link to the",15
"hollywood movie watch online full movie",15
"hope you have a great weekend",15
"i am going to make a",15
"i am proud to say that",15
"i am sure it will be",15
"i don't have to worry about",15
"i don't know if it is",15
"i don't know if this is",15
"i found it to be a",15
"i had to give it a",15
"i had to go back to",15
"i have been trying to get",15
"i have come to realize that",15
"i just wanted to let you",15
"i knew that i had to",15
"i love you with all my",15
"i think this is one of",15
"i thought i would share the",15
"i want to do with my",15
"i was lucky enough to get",15
"i was under the impression that",15
"i wish i could tell you",15
"i would have been able to",15
"i would like to enter this",15
"i'm not the only one who",15
"i've been thinking a lot about",15
"if you are a fan of",15
"if you are one of those",15
"in such a way that the",15
"in the best interest of the",15
"in the middle of it all",15
"into a false sense of security",15
"is not for the faint of",15
"is not going to be a",15
"is one of those things that",15
"is something to be said for",15
"it does not have to be",15
"it had been a while since",15
"it had something to do with",15
"it was supposed to be a",15
"just as i was about to",15
"knit to the end of the",15
"look forward to hearing from you",15
"love if you like my work",15
"much as i would like to",15
"of a stand mixer fitted with",15
"of an electric mixer fitted with",15
"of it has to do with",15
"on a day to day basis",15
"on my way home from work",15
"on the edge of your seat",15
"on the front of the card",15
"on the spur of the moment",15
"one of the most difficult things",15
"over and over and over and",15
"over to the side of the",15
"places of origin of agricultural products",15
"please feel free to contact me",15
"press it blending card and coloured",15
"s not the end of the",15
"so if you are looking for",15
"some love if you like my",15
"spent quite a bit of time",15
"t have anything to do with",15
"that i was going to have",15
"that i would be able to",15
"that was the end of that",15
"that we will be able to",15
"the best way to do this",15
"the cat out of the bag",15
"the court of justice of the",15
"the first half of the book",15
"the first thing i noticed was",15
"the fukushima daiichi nuclear power plant",15
"the most important thing is to",15
"the side of the road and",15
"the top and bottom of the",15
"the wrong place at the wrong",15
"them as much as i do",15
"there will be a lot of",15
"think it would be a good",15
"this is going to be the",15
"this is supposed to be a",15
"to a wire rack to cool",15
"to all of you who have",15
"to announce the winner of the",15
"to be one of my favorite",15
"to cut a long story short",15
"to do it all over again",15
"to have anything to do with",15
"to make a difference in the",15
"to see what was going on",15
"today is the first day of",15
