"ngrams","Freq"
"how much i love you",90
"i am so proud of",90
"i don't know why i",90
"i get a follow back",90
"i the only one that",90
"i think it would be",90
"is the best way to",90
"me know if you have",90
"thank you very much for",90
"thought i was the only",90
"will be the death of",90
"i just wanted to say",89
"i thought it was a",89
"i will always love you",89
"if you are going to",89
"is the last day to",89
"thank you to all who",89
"to be part of the",89
"to you and your family",89
"gonna be a good day",88
"only a matter of time",88
"to see you on twitter",88
"where the wild things are",88
"all you have to do",87
"be sure to stop by",87
"do you want me to",87
"happy birthday to one of",87
"i need to talk to",87
"i wish i could have",87
"i wish i was a",87
"what are your thoughts on",87
"following the hilltop on twitter",86
"for following the hilltop on",86
"for the first time since",86
"hope you feel better soon",86
"i may or may not",86
"looking forward to the next",86
"mi run with a time",86
"sure how i feel about",86
"thank you for the retweet",86
"thanks for following the hilltop",86
"i hope everyone has a",85
"i just want to go",85
"i will tell you how",85
"i'll let you know when",85
"i'm a big fan of",85
"in the bottom of the",85
"is the place to be",85
"law tip of the day",85
"me i will tell you",85
"sexy and i know it",85
"thank you for the kind",85
"what would you like to",85
"family law tip of the",84
"hope you all had a",84
"is just around the corner",84
"just woke up from a",84
"texas family law tip of",84
"to get in for free",84
"was great to meet you",84
"be on the lookout for",83
"can't wait to see your",83
"g1 certified wet tshirt contest",83
"had a great time with",83
"i hate it when i",83
"i wish i could just",83
"thank you for the support",83
"thanks so much for coming",83
"this is why i love",83
"txt me i will tell",83
"want to get in for",83
"was a lot of fun",83
"all the moms out there",82
"are you looking forward to",82
"as much as i love",82
"for the first time today",82
"how i met your mother",82
"is it weird that i",82
"it's a beautiful day in",82
"thanks to all of our",82
"wake up in the morning",82
"you don't want to miss",82
"at the same damn time",81
"can i get a rt",81
"can't wait to go to",81
"i can't wait to hear",81
"no such thing as a",81
"you have to do is",81
"all i can think about",80
"as much as i do",80
"glad i'm not the only",80
"hey thanks for the follow",80
"i can't wait to go",80
"i don't think i've ever",80
"i look forward to your",80
"i wish there was a",80
"it would make my day",80
"know if we can help",80
"sorry to hear about your",80
"thank you for all your",80
"you have a good day",80
"am i the only person",79
"but at the same time",79
"can't wait for the next",79
"i'm on my way to",79
"if you are looking for",79
"make it a great day",79
"omg omg omg omg omg",79
"thanks for all you do",79
"to be a great day",79
"want to talk to you",79
"what are you waiting for",79
"you please follow me back",79
"for the first time ever",78
"from all of us at",78
"hope you have an amazing",78
"need to get out of",78
"please let me know if",78
"today is a good day",78
"do you think of the",77
"girl with the dragon tattoo",77
"life is too short to",77
"make sure to check out",77
"want to go back to",77
"was the last time you",77
"you light up my world",77
"follow me and i will",76
"in a couple of weeks",76
"is going to be on",76
"look forward to meeting you",76
"need to learn how to",76
"thank you for all you",76
"thanks for all the support",76
"and i are going to",75
"be on the look out",75
"going to be able to",75
"had a lot of fun",75
"i didn't know you were",75
"i have no idea how",75
"i really want to go",75
"not sure how i feel",75
"to see you again soon",75
"can't wait for the new",74
"for those of you who",74
"have to go to school",74
"i hate it when people",74
"i'm not a fan of",74
"if you are interested in",74
"it just me or is",74
"it's been a while since",74
"just somebody that i used",74
"know if you need any",74
"on to the next one",74
"thanks for coming out to",74
"the love of my life",74
"to find a way to",74
"to get out of this",74
"we need to hang out",74
"what do you guys think",74
"you had a great weekend",74
"and thank you for the",73
"getting ready to go to",73
"haven't talked to you in",73
"i just finished a 2",73
"i know how you feel",73
"i need to get out",73
"i would like to see",73
"light up my world like",73
"may or may not be",73
"still trying to figure out",73
"thanks for letting us know",73
"you should be able to",73
"can't wait to read it",72
"do you want to be",72
"forward to seeing you at",72
"i just want you to",72
"i really need to get",72
"i would love to have",72
"it's a great day to",72
"off to a good start",72
"on the way to work",72
"remember the last time i",72
"to all the moms out",72
"wait to see you guys",72
"we need to catch up",72
"what a great way to",72
"why do i have to",72
"you guys are the best",72
"all i can do is",71
"and on wednesday at the",71
"at the top of the",71
"at the wallingford ct show",71
"don't forget to follow me",71
"good luck to all the",71
"i had a dream that",71
"i see how it is",71
"i wanna go to the",71
"is the only way to",71
"o to my new followers",71
"on wednesday at the wallingford",71
"one of those days where",71
"so i can dm you",71
"that awkward moment when you're",71
"the wallingford ct show 8",71
"there is a lot of",71
"we have a new server",71
"wednesday at the wallingford ct",71
"will be interesting to see",71
"and thanks for the follow",70
"available in your customer area",70
"good to hear from you",70
"haven't been on here in",70
"i do not want to",70
"i don't know what i",70
"i feel like i have",70
"i hope to see you",70
"i love him so much",70
"in your customer area now",70
"is it bad that i",70
"just sent you an email",70
"may or may not have",70
"my world like nobody else",70
"tell your friends to follow",70
"this is one of the",70
"what are you doing for",70
"why is it so hard",70
"can u please follow me",69
"can you follow me please",69
"follow me i follow back",69
"i am in love with",69
"i like the way you",69
"i woke up this morning",69
"i'll see what i can",69
"it just me or does",69
"it was great seeing you",69
"it's available in your customer",69
"just let me know when",69
"one of my favorite movies",69
"please let us know if",69
"shout out to all the",69
"the shit out of me",69
"the side of the road",69
"what would you do if",69
"you to everyone who came",69
"all i wanna do is",68
"enjoy the rest of your",68
"happy mother's day to my",68
"happy mothers day to the",68
"help us spread the word",68
"i fell in love with",68
"i haven't been on twitter",68
"i look forward to seeing",68
"i wish i was in",68
"i wish i was there",68
"it was going to be",68
"it's been a long time",68
"looking forward to seeing the",68
"so i can go to",68
"there's no such thing as",68
"things come to those who",68
"up my world like nobody",68
"was one of the best",68
"wish i could go to",68
"you for the kind words",68
"and i can't wait to",67
"did you think of the",67
"i love the smell of",67
"i need to find a",67
"i would love to be",67
"if you don't want to",67
"my heart goes out to",67
"no matter how many times",67
"now is the time to",67
"the best day of all",67
"to be a long day",67
"with the rest of the",67
"award winning novel gray rainbow",66
"best day of my life",66
"can they sing happy birthday",66
"do the best day of",66
"for you to follow me",66
"give me a shout out",66
"got off the phone with",66
"had a dream last night",66
"hope you're having a good",66
"i had so much fun",66
"i might be able to",66
"i would do the best",66
"just wanted to let you",66
"one of my all time",66
"one of my best friends",66
"shoutout to kimberly and sasha",66
"sing happy birthday to her",66
"so nice to meet you",66
"sorry for the late reply",66
"tell me what you think",66
"they sing happy birthday to",66
"to see if i can",66
"what do you do when",66
"winning novel gray rainbow journey",66
"would do the best day",66
"all i want for christmas",65
"book award winning novel gray",65
"can't wait to see them",65
"give a shout out to",65
"gray rainbow journey limited time",65
"ha ha ha ha ha",65
"have a great weekend everyone",65
"have to go to the",65
"how am i supposed to",65
"i don't wanna go to",65
"i have so much to",65
"i think it's time to",65
"i wish you the best",65
"if you are in the",65
"if you want to see",65
"journey limited time offer contact",65
"let us know how it",65
"novel gray rainbow journey limited",65
"rainbow journey limited time offer",65
"run with a pace of",65
"so so so so so",65
"thanks for all of the",65
"that awkward moment when someone",65
"that's what i'm talking about",65
"up in the middle of",65
"was great to see you",65
"word on the street is",65
"you had a great day",65
"a beautiful day in the",64
"and prayers go out to",64
"for taking the time to",64
"for the first time this",64
"get in the way of",64
"i really want to see",64
"i want for christmas is",64
"is going to be awesome",64
"it's gonna be a good",64
"mi run with a pace",64
"tell me what to do",64
"to come up with a",64
"we are going to be",64
"we hope you have a",64
"when are you coming back",64
"a great day to be",63
"all the way to the",63
"at the end of this",63
"forget to follow me on",63
"going to be at the",63
"i am so excited to",63
"i feel like i should",63
"i think i need a",63
"i will check it out",63
"i would like to thank",63
"it was a lot of",63
"me me me me me",63
"need someone to talk to",63
"please follow me it would",63
"please please please follow me",63
"to go back to school",63
"to see you on the",63
"you all have a great",63
"as soon as i can",62
"baby you light up my",62
"can't wait to get back",62
"can't wait to hear what",62
"good things come to those",62
"have a great day and",62
"i need to get a",62
"i want to see the",62
"in the back of the",62
"is going to be an",62
"it feels good to be",62
"it makes me want to",62
"know if i can help",62
"know if you want to",62
"love to talk to you",62
"need to go to the",62
"to make it to the",62
"what have you been up",62
"what's the best way to",62
"you know i love you",62
"a tweet from would make",61
"a year and a half",61
"can't wait to get home",61
"don't mind if i do",61
"forward to seeing you there",61
"from would make my night",61
"getting a tweet from would",61
"gonna be a long day",61
"happy new year to all",61
"hit me up if you",61
"i had a dream about",61
"i have to get up",61
"i want to be the",61
"i was just about to",61
"if you get a chance",61
"like it's going to be",61
"looking forward to reading your",61
"me to shoot for my",61
"miobi taught me to shoot",61
"not the only one who",61
"on dancing with the stars",61
"so much for the mention",61
"so much for your support",61
"taught me to shoot for",61
"to shoot for my dreams",61
"tweet from would make my",61
"what are some of your",61
"you so much for following",61
"at the bottom of the",60
"don't forget to check out",60
"have a new server ready",60
"have no idea how much",60
"haven't been on twitter in",60
"i can think about is",60
"i can't wait to be",60
"i don't know how i",60
"it's not too late to",60
"just in time for the",60
"let me know if you're",60
"let me know when you're",60
"light at the end of",60
"need to go to sleep",60
"stop by and say hi",60
"stop by and see us",60
"thank you for the shout",60
"to let you know that",60
"you for all you do",60
"you get a chance to",60
"a lot of work to",59
"all i need is a",59
"and i love you so",59
"at the world famous comic",59
"awkward moment when you realize",59
"do you have a favorite",59
"for spreading the word about",59
"for the rest of your",59
"happy first day of spring",59
"have you been all my",59
"have you been up to",59
"i am not going to",59
"i don't want to get",59
"i haven't talked to you",59
"i just got back from",59
"i love it when you",59
"i need to get back",59
"i'm looking forward to it",59
"in the next few days",59
"is the first day of",59
"it would be great to",59
"on a scale of 1",59
"one of my favorite things",59
"tell us what you think",59
"the end of the tunnel",59
"the world famous comic strip",59
"to all of our new",59
"to all our new followers",59
"to call it a night",59
"to follow me on google",59
"we would love to have",59
"where have you been all",59
"why do you have to",59
"world famous comic strip live",59
"you are going to be",59
"you going to be in",59
"can't wait to see u",58
"come to those who wait",58
"didn't get a chance to",58
"follow me it would mean",58
"how did i not know",58
"i am who i am",58
"i don't know if you",58
"i have no idea why",58
"i want to go back",58
"im so proud of you",58
"is going to be amazing",58
"kill you makes you stronger",58
"let you know when i",58
"means a lot to me",58
"see what i did there",58
"song stuck in my head",58
"sure to check out the",58
"time to get ready for",58
"today is a great day",58
"today is the first day",58
"turned out to be a",58
"would love for you to",58
"would love to meet you",58
"you're just somebody that i",58
"a pain in the ass",57
"can't wait to hear the",57
"do you have a link",57
"don't know if i can",57
"forward to hearing from you",57
"glad you had a good",57
"has to be one of",57
"how long have you been",57
"i haven't been able to",57
"i made this account to",57
"i think it's time for",57
"i was wondering if you",57
"i'm going to try to",57
"it's never too late to",57
"know if you need anything",57
"let us know when you",57
"made this account to support",57
"need to talk to you",57
"see what we can do",57
"should be able to get",57
"sometimes you just have to",57
"thanks for all of your",57
"the best way to get",57
"this account to support you",57
"to get in touch with",57
"to go back to sleep",57
"what are you doing today",57
"who wants to go to",57
"you did a great job",57
"you know you want to",57
"add boston add boston add",56
"and let us know what",56
"boston add boston add boston",56
"can you follow me back",56
"did you know that the",56
"follow she is you biggest",56
"for following better wine guide",56
"forward to reading your tweets",56
"i don't think i could",56
"i get to see my",56
"in my head all day",56
"is it so hard to",56
"just got back from a",56
"look forward to working with",56
"not a big fan of",56
"not a fan of the",56
"not in the mood to",56
"please follow she is you",56
"she is you biggest fan",56
"so excited to see you",56
"so much for following me",56
"thank you for all of",56
"thanks for following better wine",56
"that awkward moment when a",56
"the right thing to do",56
"to everyone that came out",56
"we hope you had a",56
"you have a lot of",56
"all at the same time",55
"am i supposed to do",55
"anyone know where i can",55
"can't wait to hear it",55
"for the love of god",55
"hope you had a wonderful",55
"i want to be in",55
"is stuck in my head",55
"love you i love you",55
"love you with all my",55
"over and over and over",55
"thank you all for the",55
"thanks for checking us out",55
"the first day of the",55
"the rest of the year",55
"this is what happens when",55
"thoughts and prayers go out",55
"wait to see what you",55
"will let you know when",55
"you been all my life",55
"you have an amazing day",55
"you very much for the",55
"a great time last night",54
"all the mothers out there",54
"been on here in a",54
"figure out how to get",54
"going to be a fun",54
"how are you going to",54
"i got a lot of",54
"i have a feeling that",54
"i have nothing to do",54
"i haven't seen you in",54
"i like the idea of",54
"i love you i love",54
"i need something to do",54
"i was going to say",54
"if you don't have a",54
"if you need any help",54
"it's gonna be a long",54
"make sure you check out",54
"me know how it goes",54
"on the look out for",54
"one of my favorite songs",54
"please follow me i love",54
"see if i can get",54
"see you in a few",54
"shout out to all my",54
"thanks for the rts and",54
"thanks so much for sharing",54
"the girl with the dragon",54
"the last day of school",54
"the rest of the season",54
"to be back in the",54
"to go to the gym",54
"to have you on board",54
"to washington dc for a",54
"wait to see you on",54
"was going to be a",54
"we are so excited to",54
"we'd love to see you",54
"what i like to hear",54
"you to all of our",54
"and let me know what",53
"and to washington dc for",53
"at the top of my",53
"bored out of my mind",53
"can't remember the last time",53
"dc for a concert and",53
"for a concert and meet",53
"i don't know about you",53
"i feel like i am",53
"i want it to be",53
"i want to see you",53
"i would love it if",53
"if you want to get",53
"if you want to know",53
"is going to be so",53
"is the way to go",53
"love to hear more about",53
"now you're just somebody that",53
"thank you for a great",53
"thanks to all of you",53
"to have you as a",53
"to me all the time",53
"to see in the world",53
"too good to be true",53
"washington dc for a concert",53
"what doesn't kill you makes",53
"what you want to do",53
"when are we going to",53
"a long way to go",52
"are what we repeatedly do",52
"before the end of the",52
"can't wait to meet you",52
"do you think you are",52
"great to meet you too",52
"hope all is well in",52
"i don't even want to",52
"i get to see you",52
"i look forward to reading",52
"i love you with all",52
"i wanna go back to",52
"i want to talk to",52
"i'll see if i can",52
"i'm going to be a",52
"in the next few weeks",52
"is that too much to",52
"look forward to reading your",52
"looking forward to having you",52
"me and i will follow",52
"me so i can dm",52
"mean so much to me",52
"the best things in life",52
"thoughts and prayers are with",52
"time to get back to",52
"to everyone who came to",52
"to see the hunger games",52
"we are looking for a",52
"we are what we repeatedly",52
"we would love to see",52
"what are you doing tonight",52
"who came out to the",52
"all i want is a",51
"as far as i know",51
"as long as i can",51
"be one of the best",51
"buy one get one free",51
"by what you read here",51
"can't wait to hear about",51
"can't wait to hear all",51
"doesn't kill you makes you",51
"don't even know what to",51
"don't have to worry about",51
"entertained by what you read",51
"food fact of the day",51
"for all your hard work",51
"going to be the best",51
"have nothing to do with",51
"hope you're entertained by what",51
"how hard it is to",51
"i can't stop listening to",51
"i don't have time to",51
"i feel like i need",51
"i hope i get to",51
"i think we need to",51
"it's been a long day",51
"just the way you are",51
"just want you to know",51
"know if you need a",51
"looking for something to do",51
"so sorry to hear that",51
"thank you for sharing your",51
"thanks to everyone that came",51
"that too much to ask",51
"the hell out of me",51
"the world a better place",51
"tomorrow is going to be",51
"what to do with myself",51
"what you have to say",51
"why do i feel like",51
"wish me a happy birthday",51
"you had a chance to",51
"you're entertained by what you",51
"are some of your favorite",50
"are your plans for the",50
"been a long time since",50
"can't wait to see all",50
"do me a favor and",50
"don't you hate it when",50
"forgot how much i love",50
"forward to getting to know",50
"going to be on the",50
"i can't stop thinking about",50
"i haven't been on here",50
"i just found out that",50
"i just want to say",50
"i think a lot of",50
"i think i might be",50
"i think i'm in love",50
"i used to be a",50
"i will be at the",50
"is off to a great",50
"just one of those days",50
"live life to the fullest",50
"make the best of it",50
"on the wrong side of",50
"one step at a time",50
"thank you for your service",50
"thank you thank you thank",50
"to get back in the",50
"to get back to work",50
"wait to see you at",50
"want to be able to",50
"want to get out of",50
"we are going to have",50
"we have a lot of",50
"we look forward to your",50
"x x x x x",50
"you and this is crazy",50
"you know what to do",50
"you thank you thank you",50
"at the same time as",49
"couldn't have said it better",49
"donuts do the boyz like",49
"everyone had a great weekend",49
"for helping spread the word",49
"forward to seeing you in",49
"going to be in the",49
"great to hear from you",49
"had a dream that i",49
"have a great day everyone",49
"have to go back to",49
"i get to go to",49
"i just met you and",49
"i thought the same thing",49
"i want to go home",49
"i would love to meet",49
"i'm really looking forward to",49
"i'm trying to figure out",49
"if at first you don't",49
"if you ever want to",49
"in the top of the",49
"kind of donuts do the",49
"know what you think of",49
"let us know how we",49
"make my dream come true",49
"me if you want to",49
"mother's day to all of",49
"of donuts do the boyz",49
"on my way home from",49
"one of my favorite places",49
"prayers go out to the",49
"shout out to my new",49
"stuck in my head all",49
"thank you to all our",49
"the crap out of me",49
"the world to me if",49
"to get my hands on",49
"to go back to the",49
"to go to school tomorrow",49
"to see you all there",49
"we need to get together",49
"what are you doing this",49
"what kind of donuts do",49
"who came out last night",49
"wish i could have been",49
"your friends to follow us",49
"are you guys going to",48
"are you ready for the",48
"at first you don't succeed",48
"been a while since i've",48
"can't wait to have you",48
"can't wait to see how",48
"chance to win a free",48
"do i have to do",48
"every single one of your",48
"famous comic strip live nyc",48
"feels good to be back",48
"first time in a long",48
"food and exercise diary for",48
"forward to seeing you again",48
"got to be kidding me",48
"had a great time in",48
"help me get more followers",48
"i feel bad for the",48
"i feel like such a",48
"i hate when that happens",48
"i have to say is",48
"i kind of want to",48
"i love you and i",48
"i was just thinking about",48
"if you really want to",48
"if you want to support",48
"is going to be fun",48
"is going to be great",48
"is the only thing that",48
"it would be nice if",48
"it would mean a lot",48
"it's time for me to",48
"just met you and this",48
"so glad to hear it",48
"take a look at the",48
"that's what i was thinking",48
"the first day of spring",48
"this is one of those",48
"to all the mothers out",48
"up up up up up",48
"we will be at the",48
"after a long day of",47
"been a while since i",47
"birthday and i love you",47
"can't wait to go back",47
"do you think about the",47
"do you want to go",47
"don't know what it is",47
"first thing in the morning",47
"glad i got to see",47
"good to be back in",47
"i have been trying to",47
"i hope everyone had a",47
"i see what you did",47
"i will follow you back",47
"i'm a huge fan of",47
"in the mood for some",47
"looks like it's going to",47
"makes me want to go",47
"me in a good mood",47
"need to get back to",47
"need to go back to",47
"on my way back to",47
"see what you did there",47
"so great to see you",47
"so much for the kind",47
"that shit i don't like",47
"today is my 15th birthday",47
"want to hear from you",47
"we would like to thank",47
"what am i supposed to",47
"wish her a happy birthday",47
"you with all my heart",47
"15th birthday and i love",46
"a big fan of the",46
"all of our new followers",46
"are having a great day",46
"as long as you don't",46
"before i go to bed",46
"do you have to be",46
"do you want to see",46
"excited to be a part",46
"find a way to get",46
"for the first time and",46
"getting ready to head to",46
"had a dream i was",46
"have to go to work",46
"hope everyone has a wonderful",46
"hope u have a great",46
"how is your day going",46
"i am going to have",46
"i am looking for a",46
"i am thinking about getting",46
"i don't want to see",46
"i hope you are having",46
"i hope you have an",46
"i love you more than",46
"i think you need to",46
"i thought it was just",46
"i would love to go",46
"if you want to go",46
"in a room full of",46
"is it too early to",46
"is my 15th birthday and",46
"is not the same as",46
"is so much better than",46
"it feels so good to",46
"it would be awesome if",46
"let me know how i",46
"look forward to having you",46
"look forward to hearing from",46
"makes me feel like a",46
"met you and this is",46
"my 15th birthday and i",46
"o to all my new",46
"sure to check out our",46
"thank you for the great",46
"thanks for coming to the",46
"thanks for the mention and",46
"the world would be a",46
"think i am going to",46
"time in a long time",46
"to the top of the",46
"tweet brought to you by",46
"what is going on with",46
"who do you think will",46
"why are there so many",46
"wish i was at the",46
"would love to hear your",46
"and i would love to",45
"do that all the time",45
"do you know of any",45
"everyone has a great day",45
"feeling you get when you",45
"get the fuck out of",45
"had a great time last",45
"have a safe and happy",45
"have so much to do",45
"i do what i want",45
"i feel like i'm in",45
"i have a crush on",45
"i heard you were a",45
"i really wish i could",45
"i think i am going",45
"i'm going to be in",45
"i'm looking forward to the",45
"i'm sure it will be",45
"if you know what i",45
"in the history of the",45
"is gonna be a good",45
"it was nice meeting you",45
"it was so much fun",45
"la la la la la",45
"like the way you think",45
"looking forward to the weekend",45
"love to work with you",45
"me know how i can",45
"need to go to bed",45
"now i just need to",45
"on my way to school",45
"on our way to the",45
"please wish her a happy",45
"president of the united states",45
"sat word of the day",45
"so good to see you",45
"so much for the support",45
"something to look forward to",45
"stay tuned for more details",45
"that makes two of us",45
"that's what i get for",45
"the end of the night",45
"the end of the semester",45
"to figure out what to",45
"to hear what you think",45
"to see you in the",45
"what i want to do",45
"would love to see the",45
"you don't know how to",45
"you just made my day",45
"you know what they say",45
"a huge thank you to",44
"a matter of time before",44
"all i can think of",44
"am thinking about getting a",44
"and get back to you",44
"as a matter of fact",44
"be a part of this",44
"by the end of this",44
"can i please get a",44
"can't wait to see him",44
"coming to the stage at",44
"community volume is trading the",44
"day to all of the",44
"did you know you can",44
"do you want to know",44
"figure out a way to",44
"for following us on twitter",44
"for the follow as well",44
"glad you could make it",44
"great to see you too",44
"had nothing to do with",44
"have a great rest of",44
"hope you can join us",44
"how does it feel to",44
"i don't know what i'm",44
"i don't think i have",44
"i don't want to hear",44
"i have to wake up",44
"i just don't want to",44
"i look forward to it",44
"i love her so much",44
"i love the fact that",44
"i love the way you",44
"i wish you were here",44
"i'll have to check it",44
"i'm sorry to hear that",44
"in case you were wondering",44
"is a great place to",44
"is one of those days",44
"is the last day of",44
"let me know if u",44
"make sure to stop by",44
"make your dreams come true",44
"may the odds be ever",44
"me know if you are",44
"not in the mood for",44
"of the community volume is",44
"one of the best things",44
"stage at the world famous",44
"swag swag swag swag swag",44
"thank you so much to",44
"the community volume is trading",44
"the stage at the world",44
"to get back on the",44
"to getting to know you",44
"to one of my favorite",44
"to the stage at the",44
"today is one of those",44
"tomorrow is the last day",44
"we want to hear from",44
