"ngrams","Freq"
"i have a lot of",168
"spent a lot of time",168
"is one of the best",167
"to the end of the",167
"and i have to say",165
"this is the first time",165
"with the rest of the",164
"the good news is that",163
"you know what i mean",162
"to the top of the",160
"turned out to be a",159
"i felt like i was",158
"that i was going to",158
"i have to admit that",156
"as a matter of fact",155
"you will be able to",154
"all the way to the",153
"each and every one of",152
"there are a number of",152
"was going to be a",152
"due to the fact that",151
"over the course of the",151
"in the back of the",150
"to get out of the",147
"was a bit of a",147
"as a result of the",145
"i will be able to",145
"the side of the road",145
"spend a lot of time",144
"to come up with a",144
"an hour and a half",143
"if you are looking for",143
"is a bit of a",143
"on the back of the",143
"the rest of my life",143
"this is one of those",143
"it seems to me that",142
"nothing to do with the",142
"as much as i do",141
"here are some of the",141
"let me know what you",140
"in the center of the",139
"it is one of the",139
"those of you who are",139
"in such a way that",138
"if you have any questions",135
"is a great way to",135
"as far as i can",134
"for a very long time",134
"so there you have it",134
"at the end of a",132
"in the back of my",132
"one of the things that",132
"at the start of the",130
"i am going to be",130
"i had no idea what",130
"it is going to be",130
"there was a lot of",130
"to the rest of the",130
"will not be able to",130
"can't wait to see what",129
"from all over the world",129
"i was going to be",129
"i was lucky enough to",129
"i would love to hear",129
"it would be fun to",129
"hope you all had a",128
"the end of the week",128
"and i can't wait to",127
"for as long as i",126
"i have no idea how",126
"it turned out to be",126
"to the bottom of the",126
"let me know if you",125
"president of the united states",125
"for those of us who",124
"i have to say i",124
"in and out of the",124
"this is one of my",124
"to find a way to",124
"at the time of the",123
"going to be able to",123
"in the case of the",123
"so i thought i would",123
"want to be able to",122
"the first half of the",121
"to go back to the",121
"was one of the most",121
"all i can say is",120
"i was able to get",120
"it was the first time",120
"t know what to do",120
"was one of the first",120
"was the first time i",120
"be sure to check out",119
"i am so excited to",119
"i don't know about you",119
"know what to do with",119
"i have been trying to",118
"i knew i had to",118
"as long as i can",117
"i do not want to",117
"the other end of the",117
"a year and a half",116
"all you need to do",116
"of the rest of the",116
"the united states of america",116
"hope you all have a",115
"i thought i would share",114
"i think it would be",113
"over the past few years",113
"those of you who have",113
"what it means to be",113
"for the rest of my",112
"had a lot of fun",112
"may or may not be",112
"thank you to everyone who",112
"towards the end of the",112
"as much as i love",111
"at the back of the",111
"for the first time since",111
"in the midst of the",111
"the end of the book",111
"there were a lot of",111
"and let me tell you",110
"but for the most part",110
"it was one of those",110
"come to think of it",108
"for a couple of days",108
"had nothing to do with",108
"to give it a try",108
"and i was able to",107
"as far as i know",107
"the second half of the",107
"all at the same time",106
"been a while since i",106
"for a chance to win",106
"i decided to make a",106
"i feel like i have",106
"me know what you think",106
"i had a lot of",105
"if you are going to",105
"i have to tell you",104
"i'm going to have to",104
"on both sides of the",104
"if you want to be",103
"if you want to see",103
"in the same way that",103
"the right thing to do",103
"you need to do is",103
"i thought it was a",102
"thought it would be a",102
"what do you think of",102
"and i look forward to",101
"in the name of the",101
"may not be able to",101
"the rest of the week",101
"there are a couple of",101
"trying to figure out what",100
"on the part of the",99
"over and over and over",99
"thought it would be fun",99
"here are a few of",98
"one of my favorite things",98
"to the point where i",98
"in the history of the",97
"there is no such thing",97
"at the same time as",96
"i can tell you that",96
"a couple of days ago",95
"by the time i got",95
"i know a lot of",95
"season with salt and pepper",95
"this was the first time",95
"what i came up with",95
"but when it comes to",94
"have nothing to do with",94
"it would be a good",94
"it would be nice to",94
"may or may not have",94
"the last couple of weeks",94
"to be able to do",94
"when i was growing up",94
"for those of you that",93
"from the rest of the",93
"i was going to do",93
"i would love to see",93
"to the front of the",93
"while at the same time",93
"i had the opportunity to",92
"at the top of my",91
"fell in love with the",91
"what i want to do",91
"at this time of year",90
"is no such thing as",90
"one of the reasons i",90
"at the bottom of this",89
"i have a hard time",89
"i have been able to",89
"if you want to know",89
"is one of the few",89
"over the last few years",89
"so much for stopping by",89
"a long way to go",88
"for the life of me",88
"has something to do with",88
"i am not sure if",88
"i don't want to be",88
"i have been working on",88
"i haven't been able to",88
"i was going to have",88
"in one way or another",88
"something to do with the",88
"the back of my mind",88
"for taking the time to",87
"i don't know if i",87
"i would like to thank",87
"to be part of the",87
"to make the most of",87
"to see if i could",87
"to take a look at",87
"when i was a child",87
"a little bit of a",86
"could go on and on",86
"had a bit of a",86
"i am going to try",86
"i feel like i am",86
"it's going to be a",86
"to get rid of the",86
"up in the middle of",86
"if you don't have a",85
"is not to say that",85
"but at the end of",84
"have to say that i",84
"i woke up this morning",84
"in the bottom of the",84
"in the new york times",84
"it was so much fun",84
"there is no need to",84
"trying to figure out how",84
"accepted and allowed myself to",83
"at the end of each",83
"for a couple of weeks",83
"for a couple of years",83
"i am going to have",83
"i had so much fun",83
"i would be able to",83
"on the right side of",83
"only a matter of time",83
"right in the middle of",83
"that i was able to",83
"the fact that i am",83
"the fact that it is",83
"you are looking for a",83
"you should be able to",83
"get in the way of",82
"if you want to make",82
"in the midst of a",82
"the last couple of years",82
"the right side of the",82
"a matter of time before",81
"here are some of my",81
"i did not want to",81
"love to hear from you",81
"not a big fan of",81
"to be able to get",81
"to the back of the",81
"a big thank you to",80
"a couple of months ago",80
"a few weeks ago i",80
"and for the first time",80
"be a part of the",80
"by the end of this",80
"for a couple of hours",80
"i have no idea why",80
"i hope you all had",80
"it is what it is",80
"s going to be a",80
"the first day of the",80
"the point of view of",80
"to all of you who",80
"to do with the fact",80
"and at the end of",79
"but if you want to",79
"i forgive myself that i",79
"i think i'm going to",79
"in the last few years",79
"in the next few weeks",79
"long as i can remember",79
"one of those people who",79
"salt and pepper to taste",79
"there is no doubt that",79
"all i know is that",78
"as soon as i can",78
"at the same time i",78
"from the point of view",78
"i don't know how to",78
"if you are in the",78
"in this day and age",78
"the fact that i was",78
"to share it with you",78
"to the other side of",78
"first thing in the morning",77
"i think this is a",77
"i want to be able",77
"it was a lot of",77
"it's been a while since",77
"on the edge of the",77
"on the way to the",77
"there are so many things",77
"you do not have to",77
"as you can see from",76
"had something to do with",76
"most of the time i",76
"or at the very least",76
"preheat oven to 350 degrees",76
"the first time in a",76
"this was going to be",76
"we had a great time",76
"and bring to a boil",75
"and last but not least",75
"here are a couple of",75
"i am so happy to",75
"i hope you all have",75
"i hope you have a",75
"in the last couple of",75
"it occurred to me that",75
"it will be interesting to",75
"need to be able to",75
"so i am going to",75
"this is not to say",75
"until the end of the",75
"come to the conclusion that",74
"i would like to share",74
"in the next few days",74
"now is the time to",74
"over the next few weeks",74
"was a lot of fun",74
"was one of the best",74
"before the end of the",73
"has to do with the",73
"have a bit of a",73
"i can honestly say that",73
"i had no idea how",73
"i should be able to",73
"in the wake of the",73
"over the next few days",73
"over the top of the",73
"the fact that they are",73
"to keep up with the",73
"to take a picture of",73
"was going to have to",73
"what it would be like",73
"and every one of you",72
"as much as i can",72
"as much as i did",72
"been a long time since",72
"especially when it comes to",72
"have not been able to",72
"have something to do with",72
"i like to think that",72
"i want to be a",72
"i would like to see",72
"it has to do with",72
"the benefit of the doubt",72
"thought i was going to",72
"what i wanted to do",72
"will be interesting to see",72
"and i would like to",71
"far as i can tell",71
"have to admit that i",71
"i was so excited to",71
"i would have liked to",71
"in a way that is",71
"in the hands of the",71
"in the middle of nowhere",71
"in the rest of the",71
"it would be a great",71
"keep an eye out for",71
"the fact that i have",71
"the fact that it was",71
"the past couple of weeks",71
"this was one of the",71
"to let you know that",71
"to the fact that i",71
"when was the last time",71
"and this is what i",70
"at the beginning of this",70
"day in and day out",70
"i am going to do",70
"i could go on and",70
"i decided to take a",70
"i have to admit i",70
"if i do say so",70
"if i was going to",70
"is not going to be",70
"is the best way to",70
"it would have been a",70
"just to name a few",70
"of course i had to",70
"on the top of the",70
"that i am going to",70
"the end of the night",70
"there seems to be a",70
"you can see from the",70
"a man and a woman",69
"at the front of the",69
"at the heart of the",69
"be a bit of a",69
"by the time we got",69
"do with the fact that",69
"i had a hard time",69
"i had the pleasure of",69
"i had to do was",69
"i have a feeling that",69
"i like the idea of",69
"i thought it might be",69
"one of the best things",69
"that i would like to",69
"the bottom of this post",69
"the left side of the",69
"this is the kind of",69
"to those of you who",69
"all i have to do",68
"decided to give it a",68
"have anything to do with",68
"in a couple of weeks",68
"in the next couple of",68
"is one of my favourite",68
"just a few of the",68
"the next couple of days",68
"the rest of the year",68
"the top of my head",68
"there is no way to",68
"to do the right thing",68
"all i had to do",67
"as soon as i get",67
"at least once a week",67
"at the edge of the",67
"is one of the reasons",67
"it has nothing to do",67
"one of my all time",67
"over the last couple of",67
"thanks so much for stopping",67
"the end of this post",67
"to get back to the",67
"what i was going to",67
"and i am going to",66
"are just a few of",66
"but i have to say",66
"go so far as to",66
"has been one of the",66
"i do say so myself",66
"i was in high school",66
"i was supposed to be",66
"on the bottom of the",66
"there was no way i",66
"what are you going to",66
"a lot to do with",65
"all i can do is",65
"and let me know what",65
"at the end of my",65
"decided it was time to",65
"i am so proud of",65
"i can't tell you how",65
"i hope you are all",65
"in the face of the",65
"is the first time i",65
"one of the first things",65
"one of the most beautiful",65
"something along the lines of",65
"there was a time when",65
"to come to terms with",65
"to find out more about",65
"to go to the bathroom",65
"what to do with it",65
"and the fact that i",64
"as one of the most",64
"at the top of this",64
"i am in love with",64
"i have been wanting to",64
"i have to do is",64
"i might be able to",64
"i spent a lot of",64
"i think i need to",64
"it would be interesting to",64
"on the first day of",64
"one of the reasons why",64
"over the past couple of",64
"over the past few months",64
"so i decided to make",64
"the end of the first",64
"the rest of your life",64
"the title of this post",64
"what are you waiting for",64
"you can see in the",64
"a lot of people who",63
"be one of the most",63
"but on the other hand",63
"going on in my life",63
"i have a couple of",63
"i knew i wanted to",63
"i never thought i would",63
"i was looking forward to",63
"if you look at the",63
"in the centre of the",63
"is just around the corner",63
"one of the most popular",63
"over the past few weeks",63
"t have to worry about",63
"the first time i saw",63
"the last couple of days",63
"we will be able to",63
"with a little bit of",63
"you can read more about",63
"you know who you are",63
"a comment on this post",62
"a lot of the time",62
"a thing of the past",62
"all the way back to",62
"and a little bit of",62
"as much as i would",62
"be a good idea to",62
"have accepted and allowed myself",62
"i decided to go with",62
"i had never heard of",62
"i have accepted and allowed",62
"i have no idea where",62
"i want to talk about",62
"is going to be the",62
"of the things that i",62
"on and on and on",62
"over the course of a",62
"some of the things i",62
"there are a few things",62
"too good to be true",62
"a chance to win a",61
"are a few of my",61
"are you going to do",61
"as you can see in",61
"fact of the matter is",61
"have to go to the",61
"i had to go to",61
"i think it will be",61
"i want it to be",61
"i want to do is",61
"i wanted to make a",61
"one day at a time",61
"sure to check out the",61
"the first part of the",61
"the president of the united",61
"to take advantage of the",61
"to the side of the",61
"wait to see what you",61
"will never be able to",61
"but i do know that",60
"how hard it is to",60
"i know that i am",60
"i wish i could say",60
"i would have to say",60
"in case you were wondering",60
"it as much as i",60
"of the matter is that",60
"on the back of my",60
"thank you all for your",60
"thank you for stopping by",60
"thanks for stopping by and",60
"the best part of the",60
"the bottom of the pan",60
"the first time i have",60
"the first time in my",60
"the rest of the night",60
"there were a couple of",60
"was supposed to be a",60
"we are going to be",60
"what it was like to",60
"a lot of time to",59
"and i went to the",59
"at the end of it",59
"be a part of this",59
"despite the fact that i",59
"for a variety of reasons",59
"for the first time ever",59
"for the sake of the",59
"here is a picture of",59
"i was going to get",59
"is not the same as",59
"it took me a while",59
"just the right amount of",59
"just the two of us",59
"leave a comment on this",59
"on the day of the",59
"one of my best friends",59
"that i have accepted and",59
"the rest of the story",59
"there is nothing wrong with",59
"this time of the year",59
"would be a good idea",59
"would not be able to",59
"and i didn't want to",58
"are going to have to",58
"for the first time and",58
"he was one of the",58
"how easy it is to",58
"i am so glad that",58
"i feel the need to",58
"i have always wanted to",58
"i think a lot of",58
"i wanted it to be",58
"if you know what i",58
"is what i came up",58
"the end of the story",58
"the fact of the matter",58
"we are going to have",58
"we have a lot of",58
"when it comes down to",58
"a week and a half",57
"all the way up to",57
"am not a fan of",57
"and for the most part",57
"and i are going to",57
"and i don't want to",57
"don't know what to do",57
"had to go to the",57
"have a look at the",57
"hope you are having a",57
"i look forward to seeing",57
"i love the idea of",57
"i think i may have",57
"i told him that i",57
"i wish i had a",57
"i would like to say",57
"if you don't want to",57
"in the context of the",57
"is one of my favorites",57
"is the only way to",57
"light at the end of",57
"over the next couple of",57
"right in front of me",57
"so if you want to",57
"the face of the earth",57
"the first book in the",57
"these are some of the",57
"to get out of bed",57
"to learn more about the",57
"to make sure that the",57
"to share with you today",57
"to the left of the",57
"what is going on in",57
"when i got to the",57
"you may be able to",57
"back into the swing of",56
"first time in my life",56
"forgive myself that i have",56
"how i was going to",56
"i guess you could say",56
"i had a great time",56
"i was a little girl",56
"i was the only one",56
"is supposed to be a",56
"my favorite part of the",56
"myself that i have accepted",56
"not to be confused with",56
"one way or the other",56
"that may or may not",56
"the end of the tunnel",56
"the other day i was",56
"the rest of his life",56
"there is so much to",56
"to get away from the",56
"to take the time to",56
"what i was looking for",56
"with the exception of the",56
"a hell of a lot",55
"click on the link below",55
"do not want to be",55
"for lack of a better",55
"here are just a few",55
"i had no idea that",55
"i was going to make",55
"if you are like me",55
"if you are one of",55
"if you do not have",55
"in a large mixing bowl",55
"in the heart of the",55
"is going to have to",55
"it has been a long",55
"list goes on and on",55
"that it would be a",55
"the list goes on and",55
"the next couple of weeks",55
"they will be able to",55
"to be one of those",55
"to take care of the",55
"wanted to share with you",55
"a few years ago i",54
"and if you want to",54
"as luck would have it",54
"at least one of the",54
"for no other reason than",54
"have to go back to",54
"i am not sure what",54
"i am so grateful for",54
"i don't know why i",54
"i find it hard to",54
"i have no doubt that",54
"i wanted to be a",54
"i was one of the",54
"i would also like to",54
"if you really want to",54
"if you want to get",54
"in a bit of a",54
"in the eyes of the",54
"in the grand scheme of",54
"in the name of jesus",54
"is a great place to",54
"is a member of the",54
"m going to have to",54
"might not be able to",54
"my husband and i have",54
"not a huge fan of",54
"off the top of my",54
"on the other end of",54
"thanks to all of you",54
"to be able to go",54
"to fall in love with",54
"turned out to be the",54
"turns out to be a",54
"which is one of the",54
"a good friend of mine",53
"a good place to start",53
"a long time since i",53
"a lot of time and",53
"about the size of a",53
"and i have no idea",53
"as a member of the",53
"as much as you can",53
"at the center of the",53
"came to the conclusion that",53
"can be found in the",53
"despite the fact that the",53
"does not have to be",53
"for a long time and",53
"for the rest of us",53
"how important it is to",53
"i am not a fan",53
"i wish i could have",53
"in the middle of it",53
"in the past few years",53
"in the united states and",53
"it was supposed to be",53
"thank you to all of",53
"the end of this month",53
"the lord of the rings",53
"the opposite side of the",53
"the rest of the time",53
"to be able to see",53
"to get my hands on",53
"when it comes to my",53
"with the help of the",53
"a lot of fun to",52
"all in the name of",52
"and for those of you",52
"are in the process of",52
"as soon as i saw",52
"but i am going to",52
"by the time i was",52
"every step of the way",52
"for the better part of",52
"i am going to make",52
"i am so thankful for",52
"i felt like i had",52
"i would have loved to",52
"i would love to have",52
"i'm not the only one",52
"in the last few months",52
"in the same way as",52
"it was a bit of",52
"knew i was going to",52
"no matter how many times",52
"not the only one who",52
"spent the rest of the",52
"step in the right direction",52
"thank you all so much",52
"the blink of an eye",52
"the bottom line is that",52
"the end of the season",52
"the name of the lord",52
"the rest of their lives",52
"to be able to make",52
"to get back into the",52
"to make it to the",52
"took me a while to",52
"what to do with the",52
"with the help of a",52
"you are going to be",52
"a huge thank you to",51
"a lot of work to",51
"at the end of our",51
"at the other end of",51
"but i would like to",51
"here is a list of",51
"i am not sure how",51
"i hope you had a",51
"i hope you like it",51
"i think it is a",51
"i was on my way",51
"in the form of the",51
"in the last few days",51
"it would be like to",51
"near the end of the",51
"on one side of the",51
"one of the most famous",51
"one of those things that",51
"one step at a time",51
"re going to have to",51
"so much so that i",51
"some of the things that",51
"the beginning of the year",51
"those of us who are",51
"to do a lot of",51
"to do something about it",51
"to share with you all",51
"wake up in the morning",51
"what do you think about",51
"you may or may not",51
"you need to know about",51
"all i have to say",50
"at a time when the",50
"at some point in the",50
"but i have to admit",50
"but the truth is that",50
"came up with the idea",50
"can only be described as",50
"for the last couple of",50
"for the rest of your",50
"has been a lot of",50
"hope to see you there",50
"i can say is that",50
"i don't know what it",50
"i have been thinking about",50
"i think this is the",50
"i went back to the",50
"i won't be able to",50
"if you are reading this",50
"if you think about it",50
"in the corner of the",50
"into the swing of things",50
"it should be noted that",50
"it was meant to be",50
"it was time to get",50
"move on to the next",50
"other parts of the world",50
"out of my comfort zone",50
"than i thought it would",50
"that is one of the",50
"the back of my head",50
"the ins and outs of",50
"the vast majority of the",50
"these are just a few",50
"think of it as a",50
"those of you who know",50
"to figure out what to",50
"to give it a go",50
"to see if i can",50
"was the last time you",50
"a breath of fresh air",49
"a great deal of time",49
"a great way to get",49
"all i want to do",49
"and all of a sudden",49
"as a result of this",49
"been doing a lot of",49
"come to terms with the",49
"figure out a way to",49
"for a couple of minutes",49
"for a number of reasons",49
"had anything to do with",49
"had no choice but to",49
"i don't know what to",49
"i have to be honest",49
"i hope everyone had a",49
"i want to tell you",49
"i would like to think",49
"if i am going to",49
"in other parts of the",49
"in the midst of all",49
"it was so nice to",49
"much in the way of",49
"on the back of a",49
"on the left side of",49
"s been a while since",49
"spending a lot of time",49
"still trying to figure out",49
"the winner will be announced",49
"there has been a lot",49
"to make up for the",49
"two and a half years",49
"wanted to let you know",49
"what do you do when",49
"you all had a wonderful",49
"am going to have to",48
"am going to try to",48
"and the fact that the",48
"at the hands of the",48
"attacks up to 6 enemies",48
"been thinking a lot about",48
"by the grace of god",48
"can be found on the",48
"for a couple of months",48
"i thought i was going",48
"i wanted to share with",48
"i'm really looking forward to",48
"in the direction of the",48
"in the shape of a",48
"is also one of the",48
"of our lord jesus christ",48
"preheat the oven to 350",48
"suffice it to say that",48
"the first time i had",48
"the grand scheme of things",48
"the rest of the ingredients",48
"the top of the page",48
"the truth of the matter",48
"the way i see it",48
"there is such a thing",48
"this have to do with",48
"to make sure that i",48
"to spend some time with",48
"to take a break from",48
"to the fact that the",48
"we were on our way",48
"what i do know is",48
"what i need to do",48
"will have to wait until",48
"you might be able to",48
"a big fan of the",47
"a little at a time",47
"am really looking forward to",47
"and the list goes on",47
"and then there is the",47
"are a few of the",47
"are just some of the",47
"as long as they are",47
"as many of you know",47
"be interesting to see how",47
"but i don't want to",47
"figure out what to do",47
"for the first time this",47
"for the rest of his",47
"from the bottom of my",47
"get a kick out of",47
"have a long way to",47
"have no choice but to",47
"i have not been able",47
"i want you to know",47
"i wanted to make sure",47
"i will do my best",47
"if you want to read",47
"it for the first time",47
"it is one of my",47
"it takes a lot of",47
"look at some of the",47
"on more than one occasion",47
"so i was able to",47
"special place in my heart",47
"thanks for stopping by today",47
"the last time i saw",47
"the news of the world",47
"the only way to get",47
"the past couple of years",47
"the pros and cons of",47
"this was one of those",47
"those of you who don't",47
"to the best of my",47
"to the right of the",47
"trying to come up with",47
"was going to be the",47
"what i am talking about",47
"when i was in the",47
"which is a good thing",47
"you have to do to",47
"you want to be a",47
"you would like to see",47
"a little bit of the",46
"all of a sudden i",46
"am i the only one",46
"and as much as i",46
"and so on and so",46
"as well as a few",46
"at one time or another",46
"at the expense of the",46
"at the foot of the",46
"be a part of it",46
"can be used as a",46
"do you want to be",46
"for a number of years",46
"for the benefit of the",46
"for the very first time",46
"i don't know if it",46
"i had a chance to",46
"i have to go to",46
"i hope to see you",46
"i may or may not",46
"i spend a lot of",46
"i was able to do",46
"in the last few weeks",46
"it would be great to",46
"it would have to be",46
"like to be able to",46
"little did i know that",46
"on the right hand side",46
"out in the middle of",46
"over the past few days",46
"something to be said for",46
"t wait to see what",46
"that it was going to",46
"the rest of the family",46
"this is a good thing",46
"those of you who don",46
"to be a lot of",46
"to give you an idea",46
"what was going to happen",46
"what you need to do",46
"when i was a little",46
"you would like to be",46
"a lot of time in",45
"a short period of time",45
"an integral part of the",45
"and as you can see",45
"and by the end of",45
"and over and over again",45
"as is the case with",45
"as long as it is",45
"but for some reason i",45
"but i can tell you",45
"for one reason or another",45
"from the other side of",45
"from the top of the",45
"hope you are all well",45
"i could come up with",45
"i do know is that",45
"i ended up with a",45
"i grew up in a",45
"i had a couple of",45
"i have always been a",45
"i just wanted to share",45
"i know that i have",45
"i love the fact that",45
"i want to share with",45
"i wanted to do was",45
"i was not able to",45
"it is one of those",45
"it was my first time",45
"it was time to go",45
"like to share with you",45
"looked at me and said",45
"of the things i love",45
"on the wrong side of",45
"one or more of the",45
"the last day of the",45
"the next week or so",45
"the other half of the",45
"the reason for this is",45
"the rest of the country",45
"the sides of the bowl",45
"the world a better place",45
"there are only a few",45
"to a whole new level",45
"to keep an eye on",45
"to mention the fact that",45
"trying to keep up with",45
"want to go back to",45
"wanted to be able to",45
"what did you think of",45
"will never be the same",45
"a closer look at the",44
"a lot of people are",44
"and i have to admit",44
"and i want to be",44
"be a good time to",44
"be one of the best",44
"be sure to stop by",44
"don't know what it is",44
"even get me started on",44
"for a minute or two",44
"for the rest of their",44
"have no idea how to",44
"have to be able to",44
"i am a fan of",44
"i am happy to say",44
"i am really looking forward",44
"i came up with a",44
"i can't wait to get",44
"i decided it was time",44
"i did a lot of",44
"i have a lot to",44
"i think it was a",44
"i want to make sure",44
"i wanted to do something",44
"i wanted to share a",44
"i was fortunate enough to",44
"if you happen to be",44
"in the beginning of the",44
"in the first half of",44
"is probably one of the",44
"it was a good idea",44
"know a lot of people",44
"little in the way of",44
"of the new york times",44
"take my word for it",44
"tell me what you think",44
"the beginning of the end",44
"the best part is that",44
"the best way to get",44
"the rest of the evening",44
"the tip of the iceberg",44
"the wee hours of the",44
"then all of a sudden",44
"there are going to be",44
"to be found in the",44
"to have a lot of",44
"to say that i am",44
"truth of the matter is",44
"want to share with you",44
"was the only one who",44
"we had a lot of",44
"what you want to do",44
"would have been able to",44
"you all so much for",44
"you do not need to",44
"a week or so ago",43
"and i thought it would",43
"as one of the best",43
"at the base of the",43
"but the rest of the",43
"but you get the idea",43
"chance to stun the enemy",43
"do you want me to",43
"during the course of the",43
"for the past few years",43
"for the remainder of the",43
"i came up with this",43
"i decided to give it",43
"i feel like i should",43
"i had to make a",43
"i knew it would be",43
"i was not going to",43
"i would like to be",43
"is a picture of the",43
"it doesn't have to be",43
"it in the first place",43
"it makes me want to",43
"it means to be a",43
"it was nice to see",43
"let me know in the",43
"m not the only one",43
"no such thing as a",43
"not to mention the fact",43
"of one of the most",43
"on the opposite side of",43
"other side of the world",43
"over the last few weeks",43
"seem to be able to",43
"thank you so much to",43
"that a lot of people",43
"the bottom of my heart",43
"the end of this year",43
"the only problem is that",43
"there are times when i",43
"there is so much more",43
"this does not mean that",43
"to be a bit of",43
"to say that i have",43
"to spend more time with",43
"to stun the enemy for",43
"to tell you the truth",43
"was in the middle of",43
"we would love to see",43
"what does it mean to",43
"what it feels like to",43
"what needs to be done",43
"when i was in high",43
"with the fact that i",43
"you are not going to",43
"a cup of tea and",42
"a few weeks ago and",42
"a lot of fun and",42
"a smile on my face",42
"a stay at home mom",42
"across the street from the",42
"and i feel like i",42
"at the same time that",42
"at the side of the",42
"be a great way to",42
"been a bit of a",42
"but i do have a",42
"figure out how to get",42
"for a lot of people",42
"for an hour or so",42
"for most of the day",42
"for the next few days",42
"for your chance to win",42
"from one of my favorite",42
"hope everyone is having a",42
"hope you have a great",42
"i am going to get",42
"i decided that i would",42
"i forgot to take a",42
"i have no idea if",42
"i just want to say",42
"i knew i was going",42
"i received an email from",42
"i think i might have",42
"i told her that i",42
"i was surprised to find",42
"is the fact that the",42
"it has been a while",42
"it seems to be a",42
"so far as to say",42
"that she was going to",42
"the best of the best",42
"the fact that he was",42
"the fact that we are",42
"the first thing i did",42
"the front of the card",42
"the rest of the way",42
"there is no reason to",42
"this is what i came",42
"to be one of my",42
"to make up for it",42
"to see some of the",42
"was born and raised in",42
"we had so much fun",42
"you do not want to",42
"you want it to be",42
"a few of my favorite",41
"a few years ago and",41
"a large part of the",41
"again and again and again",41
"all i wanted to do",41
"and i am so excited",41
"and most of the time",41
"and the best part is",41
"as much as i could",41
"as soon as i got",41
"as the rest of the",41
"be able to see the",41
"because i don't want to",41
"for any length of time",41
"from the back of the",41
"get out of the house",41
"going to have to be",41
"had no idea what i",41
"had no idea what to",41
"have to wait and see",41
"how do you feel about",41
"i asked him if he",41
"i have to say it",41
"i know for a fact",41
"i must admit that i",41
"i wanted to show you",41
"if you're looking for a",41
"in a couple of days",41
"in a way that i",41
"in more ways than one",41
"in order to get the",41
"in the past few weeks",41
"is such a thing as",41
"is the way to go",41
"it comes down to it",41
"love to be able to",41
"m not sure if i",41
"my husband and i were",41
"now i just need to",41
"on the inside of the",41
"on the way home from",41
"so i don't have to",41
"so what do you think",41
"thanks for taking the time",41
"that he was going to",41
"that the rest of the",41
"the best thing to do",41
"the first time that i",41
"the love of my life",41
"the past couple of days",41
"the way back to the",41
"this is not the case",41
"to be able to have",41
"to come up with something",41
"to have the opportunity to",41
"to spend the rest of",41
"to the point that i",41
"to top it all off",41
"we can't wait to see",41
"what do you want to",41
"when i was in my",41
"when you think about it",41
"which turned out to be",41
"will be able to get",41
"a part of my life",40
"a special place in my",40
"all the way down to",40
"and fell in love with",40
"anything to do with the",40
"as far as i am",40
"as far as i'm concerned",40
"as i would have liked",40
"at the same time the",40
"at the top of his",40
"but most of the time",40
"by the side of the",40
"do it all over again",40
"down the sides of the",40
"enough to be able to",40
"for a few days and",40
"for a long time now",40
"for quite some time now",40
"for the duration of the",40
"for the past few weeks",40
"give you an idea of",40
"have plenty of time to",40
"he is one of the",40
"he told me that he",40
"i have a bit of",40
"i have so much to",40
"i like to think of",40
"i want to go back",40
"i will let you know",40
"i would love to be",40
